,BT-20,BT-474,BT-549,DU-4475,HCC1143,HCC1599,HCC1806,HCC1937,HCC38,Hs-578-T,MCF10A,MCF7,MDA-MB-157,MDA-MB-231,MDA-MB-436,MDA-MB-453,MDA-MB-468,MFM-223,SKBR3,SW527
NFKBIA,-0.560181391493,2.34539341854,,,-2.23919029627,-2.09402377183,0.313713468722,-0.0725567139391,1.7212841425,,0.439653744081,-0.0665211554683,-1.19055553068,-1.45145295033,1.75001088951,0.024833864298,,1.03226835177,,
NFKBIB,-0.762144610959,1.98494957576,-0.187020932059,-0.650765981317,-2.34689283905,0.0384113592026,1.72688153278,-0.35372422305,0.474109041526,-0.312537120175,-1.81119330275,0.53008662929,1.30743827716,-0.0765057087357,-3.56390762771,,-0.308059909254,2.31203875598,-0.232174200427,1.19688268402
NFKBIE,-1.10800346365,0.523753294733,,-0.592316543242,0.0452519486127,,1.55992047103,-0.256817821785,,-1.02323215783,,-3.29807732702,0.15790664845,1.9433778788,2.43158214017,-0.511455769607,1.31642329626,,0.191772333595,-1.74059923112
NFX1,-0.285482632052,1.37205904002,2.50933753154,-0.114603830351,-0.132908172187,-1.12038465677,0.549395976866,-1.37114564651,-2.85042128185,-2.3980381487,-0.865320074244,0.0110691430617,-0.111545812804,0.873295979411,1.18907116129,0.583843571661,-2.2064473473,2.09429118829,0.547965985916,0.760901641392
NFXL1,-1.93385090993,-0.467715173905,-2.10735596092,2.84484044394,0.0076499545696,1.93035388586,-0.761838923375,0.200868169726,-1.36714222818,-1.26284837137,0.94082722185,-0.998825077563,-0.1567887753,0.662478393892,1.25614670076,-0.341076491916,-1.89120673901,2.07822175134,0.726082183474,1.21481757943
NFYB,0.0161737807391,0.334939935888,-0.0831019140053,1.31279858602,-2.75600423316,-0.723379259758,2.43956747827,0.125102321974,2.10206851828,-1.41789557059,-1.98606475831,-0.0709661626878,-0.663257166167,-2.61875899017,-1.05414965626,0.551961746089,0.671472455589,1.9784267651,1.1018566991,0.109678594443
NFYC,-0.0335047579615,0.365291011644,-1.03666659898,-0.343675216169,-1.23591687848,-0.0213125636163,2.4075128495,-0.433598843097,1.5808404032,-1.24127538766,-1.79119976299,1.09669534317,-0.311338049949,-3.66344214564,-0.952340105864,0.889674298062,-0.264041735387,2.37897726273,1.03372601499,1.05904770992
NHEJ1,-2.59074816444,,-0.0346526573248,-1.87509590997,1.55717114847,2.63185910189,,-2.65318795052,1.62474559823,-0.096810232866,1.15517011274,-0.0303509135115,0.956398426896,-1.27751377634,-0.479430532245,0.833738241049,-0.186843815844,-0.719590799873,-0.370278396417,0.885355030298
NHLRC2,-2.2774920287,0.37521374337,-0.696746805978,2.44092174398,0.0553926612601,-2.66129152461,0.0758459287877,-0.813650383556,-1.90939791415,-1.74965964219,1.3379898534,0.639824884986,-1.16531376892,1.28509874185,1.99484079796,0.283775418997,-0.339479681333,0.192499291128,1.02386492497,1.15953050916
NHP2,-1.77863245042,1.35416698515,-1.37481538178,-1.13596803151,0.673570213254,-0.203523754753,-0.221605731015,-0.512987393237,-3.44235585338,-1.63197574113,0.348279043555,0.169130027529,0.0803717742615,-1.27828707736,1.93357928845,1.30931455364,0.316586746286,1.94172532857,0.197182263272,3.19968008831
NIFK,-2.18516299781,0.777724494994,-0.365553263634,0.834602887693,-0.801658341502,2.93035004427,1.23425013068,-0.303009386176,-1.60441247845,-0.194868320971,1.11385872059,-0.0779828490369,-1.41355351343,-1.61689286903,2.53638568927,-1.96155693723,-0.369075294913,0.629681425648,-0.158955488164,1.84420042397
NIP7,0.745155007292,0.336938435411,-0.126323314599,-1.30951693627,1.04320142135,2.10412803131,0.0989656843795,1.56596825134,0.0478451930057,-0.85349986309,1.10589576632,-0.161360660343,-2.17218767698,-1.70893388645,1.35359026795,-0.933318753579,-2.05393913643,-0.27588240201,-1.36923892282,3.56667060003
NIPBL,1.10809153138,1.22163223419,-0.187546833473,2.06990217129,-0.52603397349,-3.48192849959,-0.763282584061,0.395410483215,-1.50491182782,-1.76119352534,-1.52766519211,0.488888525426,-0.637307437307,-1.09181050366,2.18727618111,0.210764903643,0.230012434152,2.88182688173,-0.351211774796,0.971230069281
NIPSNAP1,0.436162835423,1.84886845439,-2.1500052645,-0.018050296503,-0.202337342696,2.94004185534,-0.552609880634,-0.735469446988,-1.20184229091,-1.4593986152,-0.725291556387,-0.150548639697,0.315054670853,-3.66272855589,0.05968015683,1.57521413381,1.2783465096,1.32371421066,-0.371088238821,0.871295630258
NIPSNAP3A,0.183931855037,,0.644581771276,0.501612541235,0.243779941376,1.35011113821,0.228670708239,0.978001174847,-0.654004888511,-0.781663221157,-0.49920888185,-1.99550833335,1.10563419558,-0.113997613753,-2.12868201185,-3.4528824715,0.762040661173,3.31124596285,,-0.501593139362
NISCH,0.42701613541,2.69240556618,,-1.59316543627,-0.610448305121,0.736158785805,-3.18082752939,1.62982879637,0.618007333612,-1.05248669854,-0.038598356388,-0.291166000688,-1.25298130272,1.40881213963,0.192268701679,0.353356887447,1.73179677892,-0.772573546642,-2.52643747702,0.653876906982
NIT2,-0.412956798367,0.535625351114,-0.706998892317,-0.32091170405,-0.441478349657,1.82549725058,1.18365974049,0.643946663569,-2.17610457163,-1.70234755712,1.96186193535,0.81045155083,-1.56584097921,-1.52506253308,2.95027126177,-0.61235108124,0.0159977762428,1.95969389548,-0.402641598393,-0.91047079243
NKAP,-0.217799488508,-1.705987721,-0.0817929517792,-0.0936703597667,0.505405691581,-1.2997915403,-0.815640229333,-1.06791456645,1.01654662196,-2.54922957118,0.970450681541,1.19256769821,0.145640836987,-2.81487588804,1.29639534218,0.322703502563,-1.14399992528,1.69596961453,1.02644798187,3.28409682163
NKRF,1.49124571651,-1.06630974186,1.7219966599,0.901472661691,0.187958044083,-0.382389794005,-0.48982196577,-0.551541716871,-1.62126497925,-2.81617256925,0.044963311549,0.0380819926488,-2.47925322699,-0.491243403056,0.927809732078,-0.894433969379,1.34319899463,-0.674209933206,2.75222326581,2.12742117314
NKTR,0.348044910846,3.04178114363,1.26949304541,1.2641900006,-2.30470464859,-0.547840436104,-0.168808212841,-0.817218392607,-0.839857325442,-1.18619272685,,2.42661113329,-0.794665694231,-2.29164874333,0.247399373324,,,0.49995776608,1.05313211388,-0.426384923894
NLE1,-1.96957956099,1.39343399176,-1.95122225347,-0.455369782248,0.458190880365,-1.32548864203,0.226758228436,0.769973074783,0.209948486116,-0.905927299441,0.953638510554,-1.09873189396,-3.4625714736,1.70334873776,-0.688054711673,1.70783810489,-0.326972085294,1.31195424278,0.0506466707396,2.34640127914
NLN,-1.94104921109,2.50082543067,1.56446888128,0.550842395736,1.93167496315,0.449495244417,0.814497782439,-0.555881650521,0.518109697382,-0.171766018813,0.396095061291,-0.798445540858,-2.32967575055,-2.34138528854,-2.08623605496,-0.334475823427,-0.364107346635,0.681891191253,-0.767400357558,1.81724119933
NMD3,-1.198149357,1.31176492008,-0.585962098397,-0.989992135824,0.210398089894,0.732459433845,-1.55222401894,1.10305591369,-0.61067862767,1.08415812119,-0.0921065227734,3.65390481425,-2.60812049697,-1.02583258551,-0.387121301052,0.0985730236249,-1.9949198439,2.2720821309,0.653631583788,0.856729860269
NME1,-0.631005192857,0.515298615512,-2.74839301878,1.20531623604,-0.273768943056,-1.06211212937,-1.27289477307,0.0631023554516,1.62791959872,-1.3730248482,0.348322192722,0.0818232542472,2.09404531215,-0.317141629596,-1.53630225897,0.399701600491,-2.62798819674,1.06947329628,2.03075765012,1.70128150158
NME2,-0.232062057729,0.91442970462,-2.16616889332,0.812100430672,0.076032557945,-1.05242199771,-0.803743357036,0.228874598621,1.85007740642,-1.30683931317,-0.283548683861,1.3761843946,2.794113629,-0.28564458641,-2.16495731964,-0.585772679404,-3.07173186552,0.667362286344,1.49720031386,1.07245458019
NME3,-2.44128173786,2.29357998376,,0.722821151187,-0.62743735273,-1.00967123251,,,,,0.594444647767,0.2568678424,,,-2.22004673261,2.22726312774,-1.09606875351,0.547792859292,0.486668139445,0.0436289298951
NME7,-1.79585715501,-1.06742830354,0.567342329845,1.20025603547,-0.0707652915798,-0.451341288353,-1.83327949965,0.285028408332,1.89293088667,0.217569662854,0.952622582177,-2.0200200245,-1.26559950627,2.45202461894,-0.730085359115,0.192871473692,-0.335403415091,2.61190699757,-1.50970356309,1.4468968326
NMI,1.65874469162,,0.847169978329,0.273709911732,1.65617810387,-2.84132687961,0.127916232761,2.19048306827,0.458474411651,-1.06540767086,-2.00724183226,,0.385990902593,-1.20003535373,0.837712363867,,0.0344256262293,-0.463844993702,-1.66607706012,
NMNAT1,-3.41321945945,0.567261305282,-0.633152508264,,-1.33462405274,,0.0229851735688,0.178259861612,,0.259378928994,0.321337210266,-1.79105520017,1.26369151214,2.1267642219,-1.45793135327,,-0.778701169826,0.56646431755,1.29235366585,1.64716600484
NMRAL1,1.87189940902,0.980749580319,0.817897031401,,-0.45992291721,,-3.38768557589,0.111673673745,0.703754187272,,-1.99034426112,-1.38096576072,0.379935079427,-0.888628495165,-0.589703281804,1.20990207246,-1.17501414786,3.3285078869,0.024098031696,0.22090344684
NMT1,1.23539169937,-0.354998245186,-1.05630312814,-0.606397070782,2.61332837901,-1.24574740518,0.818994518333,1.6402899021,2.81302464038,0.245262151518,0.531377081316,-0.515566445353,0.361701396522,0.283751221326,1.10145148491,-0.333247890031,-1.75447029033,-0.578142734209,-3.6390164654,-1.75839163631
NMT2,-0.216277856989,-1.16377820171,0.793267372675,-1.70585496864,1.70002826042,0.701703670752,0.532255057151,1.08123353686,1.50305214243,0.143001426448,-0.598234422911,-0.509660485232,2.27650614377,1.08563493392,0.304906464744,-0.829154274725,-0.94120363482,-0.319084600841,-3.66356108492,-1.16053012487
NNMT,0.460928635838,,1.51921600139,,,,-2.31569283322,-0.445743710457,-1.07785591086,1.28817503568,1.73745611452,-0.76883628486,1.5944084779,0.379707286628,-0.0211923847994,-2.45912548691,-0.477768307195,,,
NNT,-2.04123781887,0.291513858847,0.780727126589,1.3990529508,-1.00105571901,1.60680954835,-1.03777800928,-0.0222526828893,-0.5996354715,-0.174643928704,0.918720332689,0.353377273035,1.71075201053,0.694151773389,-0.106492793047,-2.8504292905,-0.00565753368246,1.03943015777,-2.81291165738,0.0727084276606
NO66,-0.982527938444,1.73427548767,-0.878042224559,0.854546590596,-1.22696387083,,,-0.11036277414,-1.25349362677,-3.55378184945,0.727030329838,-0.364214610403,1.68912840229,0.902604742187,-0.0898797430417,1.21752351059,-1.73887057841,0.645077995541,-0.563559351129,1.96006516583
NOA1,-0.745623423217,1.33559675767,-2.31239509063,-0.297673086901,0.0403587098941,0.632441657897,0.301051272852,0.312398318899,-2.06140693271,,2.0714486585,0.46218795518,-0.856549734537,-2.20100200408,0.80941385168,0.566057575553,-1.9099918742,-0.486781728797,2.48843627165,1.26494075771
NOB1,0.668262513013,-1.44695357198,-0.268815242291,0.436582422333,-1.2057111136,0.20295609739,1.79739525209,-0.245139473307,-0.33440476386,-0.672831187486,1.43777504078,-0.708757951087,-1.42863097254,-3.12859379713,0.530976459921,-2.52118750836,1.22188458992,1.60921773788,0.523007017507,3.28695117922
NOC2L,-3.11202574951,1.86261351735,-0.130527416474,-0.894940329765,-0.756569774903,1.78434273685,1.06561556603,0.0502616108287,-2.06056151924,-1.42209409296,2.01943905042,-0.555366924515,-0.792647101094,-0.18777300156,0.656009781327,-1.13506517541,0.919571601467,-0.3779828973,0.444157120746,2.9520627859
NOC4L,-3.56761267643,0.861112014395,-0.114083415152,0.0933430661247,-0.748161276005,1.91452386963,-1.30059694221,-0.75063844857,-1.37210878832,-0.00381312442293,2.09240402118,-0.663215112906,-1.33638927909,-0.557186522844,1.73139309808,0.196946632144,0.381376318687,1.40309142091,-0.765237827984,2.59388276936
NOL10,-0.0308499856582,0.071867622919,-1.56475023447,-3.27985809441,-0.97227640123,1.65286292507,-0.0781283990451,-1.00691824158,-1.70912888698,-0.755131941127,0.964479277764,-0.987034323021,0.526707831584,-0.516038898588,2.52328286662,-0.104446136861,1.11900371058,1.83957236423,-0.000730252781926,2.61108849393
NOL11,-2.96450515856,-0.883534977363,-1.83649581297,-1.03696760285,0.0886145883422,2.01950605356,1.69374624919,0.772460416794,-2.46580897213,-0.573693171258,1.29237430142,0.391417531891,-0.88103149328,-0.506940358998,0.295810705132,-0.377546817882,0.144749975773,1.40809423917,0.196283467782,3.41582578362
NOL12,-1.2114395486,1.56099669195,0.186404592417,0.0700360424694,-0.0159369087938,,1.32773778218,-0.273391210097,-1.19165429077,-1.40579922699,1.71112064108,-1.21933373076,-1.78289607935,,2.59596225424,-0.675465710088,-0.350243322571,2.25005754649,-0.48636487233,0.184866740765
NOL7,-2.71820478946,0.471860605248,-2.04788215843,-0.948777492769,-0.644921885878,0.382467338177,3.43477817585,-0.180525164839,0.832197774058,-0.870704221093,0.820885546816,-0.733666186818,-0.951906322065,0.397012494057,-0.226703281015,-2.33706806866,0.800355335741,1.83769797422,0.79310006131,2.27047042732
NOL9,0.270506370494,-0.59845696988,0.151308249953,0.338429560306,0.0365669237452,-0.373502453976,-1.18801438372,-0.267764397641,0.467545617046,-1.00801373839,3.34513635803,0.048380706047,0.498859731777,-1.10627481348,1.51940535838,-3.38676998242,-2.562787929,0.818078311764,0.373376934952,2.59922581267
NOM1,-0.350869177805,1.01665589115,-0.390730979629,-2.19466521374,,0.970312572587,-1.37917153656,-0.153738454623,-2.89418911418,0.00329214238425,0.99056681889,0.386060090362,-1.57266840665,0.502509275292,2.92279828825,,-1.0036187853,1.49152971696,-0.571721710769,2.12960479181
NOMO1,-2.78743577632,2.25673675745,1.00152818013,-1.63993700997,-1.05803862515,-0.575987488453,-1.10322005056,-1.09828004818,2.20429305005,1.05068184863,1.37550840621,0.261704753667,-0.0442913104444,0.184846564869,0.255769618769,0.658155776691,0.260785727623,-1.24361820233,-2.15424655395,1.91253127753
NONO,-2.21784119885,0.300271818313,-0.375142078255,1.66058207905,-0.0820824897931,1.48925253956,0.405421284648,-1.19836068188,-0.381526324016,-2.12981734977,-2.91172705497,0.0768000433761,1.16540343099,-0.97097287716,1.03324323925,0.521137754381,0.571036719605,0.928882302994,-1.46615404331,2.50379713754
NOP10,-1.3586278302,-3.10432759222,-0.0176136920446,-1.26443706882,-0.745138159326,0.998139891706,1.96128416165,-0.783011485019,0.0526450938851,-1.74743308669,0.602968003306,-1.84192235457,1.06228080967,0.537436531925,1.41011851062,3.16382114367,0.854310655161,-0.0720923256635,-0.905005237563,1.04669051075
NOP14,-1.24560177717,0.620494791099,-0.528274479142,0.938587612998,-1.96607890029,1.21623011503,0.602493594932,-1.686719728,-1.87950476339,-0.535572718657,2.03241978669,0.527684541843,-2.01530085333,-0.571123532203,1.60268517784,-0.342823527974,-0.34984990524,1.58761404064,-0.380585167858,2.92932623676
NOP16,-3.35988171019,0.849954766903,0.431029873033,0.173287191142,-0.519212450805,1.26650843662,1.50682505199,-1.00530736084,-1.42419733021,-1.75031875918,0.967180291144,-0.425301197999,-1.31077201011,-0.756333640181,2.00393243088,-1.02394147945,-0.0560664413643,2.45395226715,-0.16781469952,1.92591447152
NOP2,-0.147267867512,1.01018381871,0.27298746966,-0.889970107668,-0.863193838611,1.2511379884,0.837733430532,1.07754481244,-0.293358881171,-0.83029760063,0.8873203644,-0.55532005171,-2.98772389899,-0.852870707403,2.66222489503,-2.0152309305,-0.369866239254,-2.23849051227,1.53448274895,2.15424669185
NOP56,-1.72179050702,2.11103248953,-0.539174975137,-0.306580950264,1.01927476968,2.37719835987,-2.53366866751,0.706506600411,0.241935858954,-0.895227706899,1.17278163157,-0.843430455254,-1.76635995237,-2.52977419164,-0.0303802692771,0.554233063546,-0.567139661668,0.929642223137,0.124521697804,2.18624621597
NOP58,-1.60309538779,0.977914714849,-0.753234886877,-1.46093715731,0.891247947261,2.59691582363,-2.39424531055,0.352194300982,0.273729183743,-0.775334784413,1.40011525564,-0.434524670793,-2.2034188703,-1.56486782012,0.36034720951,1.36210388838,-0.0204726954669,1.17252588294,-0.464410554052,2.26712445027
NOP9,-2.38609798334,2.55874803928,0.161351373348,-2.84071850176,-0.305784397328,0.674457958332,-0.528297815013,0.699952132127,0.0104302554699,-0.966111718299,1.02859017363,1.34762661448,-1.28731828483,-1.42578285993,1.5083089823,0.136010158958,0.711741120578,-1.94941353133,0.278702521878,1.58810579289
NOSIP,-0.437083173592,1.04611160267,-0.874430433122,-1.60269092565,0.747785680212,-2.01265145955,0.454783233205,0.198085013948,0.282807160187,-0.767123165856,-1.49685115219,0.738388835158,-3.66258249929,-0.466796613623,-0.0588680868395,-0.0727212416069,0.890850029027,3.25107782906,1.1972460297,2.02778662826
NOTCH1,,,0.0452211303282,3.26696592508,,,-3.24916083738,-1.81465327398,0.938899108288,,0.561782009616,0.255694524427,-1.20164011774,-0.6038923941,0.60025303106,,1.01341102861,-0.117399735569,-0.604727297905,0.578317003089
NOTCH2,0.622447039729,0.438550428354,0.234084233492,,-1.351279668,0.887922572127,-1.59048416711,-0.967258936862,1.55812771436,0.504087072328,-2.52573831086,-1.18852301595,0.246896211834,0.803203662028,1.7717126067,-0.363268067104,0.626751122634,-2.61834739323,1.58889075575,
NOTCH3,-1.23827062534,0.399540586009,-0.687946295999,0.231153647777,2.11889825043,0.36787579752,,-1.76789504643,0.400293992416,,,0.0276540235024,0.964342000619,,,-1.0308074154,2.87157916329,,-2.02917189032,
NOVA2,0.0952422016983,,-1.54938017661,1.98344635132,,2.35099627639,0.00244548901849,-0.898910158431,-1.76319689883,-0.0816255201635,,,,,-0.0228963092668,-1.75155814613,,,1.41924471563,0.600374625467
NPC1,-2.24869421476,0.109030364304,0.0889559221237,-0.791895605228,2.27696188691,1.37553260004,-3.37368726033,0.456547085787,1.50985594887,0.774942459339,1.24383548756,-0.746847140402,-1.42194958077,1.26317038191,-0.475391838315,-0.97155141928,,-1.51331934923,1.18239061355,0.0549809360534
NPC2,-1.22966260783,2.3705840165,-1.12489091245,-0.830493579968,-0.0437131661105,0.0515128351418,1.57071629492,0.783437668745,0.782425459519,-0.149356705002,1.74787580128,-3.63642779701,2.65919801731,0.37647053361,-0.259192887759,-0.0943476561434,-1.81078383227,0.628169919618,-0.350433877803,-1.96868888351
NPEPL1,-0.789453334641,2.27599126722,-0.955210954799,,-1.71395582487,-0.226392076079,-2.55170845571,1.0979480718,0.456439126872,,-0.376392269229,2.95708179164,,,-0.367276507259,0.689071515746,-1.39530552615,0.927501587625,,0.509427947176
NPEPPS,2.04611582075,1.00660557651,-0.465748500148,-1.13163271804,-0.960783679304,0.102433367729,-1.99916435435,1.20644252599,1.40854042334,-2.42828016396,0.411290452436,1.83904420123,-0.792776584068,0.396056225853,0.591258745657,0.143452424026,-0.64868271626,-2.47253135939,2.46937204873,-0.940978663548
NPEPPSL1,0.368350220758,1.93884360719,-0.678692620021,-0.703196934772,-0.97063857235,0.742998314612,-2.34345450318,1.50555924276,2.14353230317,-3.17728053754,0.628740459851,2.87057735324,-0.765846025251,1.00170351752,0.216924894727,0.157478209193,-0.827018712101,-1.83251298673,0.045557561986,-0.492467036251
NPLOC4,-0.652804575574,1.08545021462,0.308285496448,-0.500682262963,1.87460498784,-1.95640555003,0.937915108578,0.132993468962,2.47604844718,-0.853766794942,-0.992138065377,0.958503762534,3.12563018697,0.646369379203,-0.501239319865,-1.44376995641,0.0514194493552,-2.53476934198,0.398054841741,-1.88098530278
NPM1,-2.80600357505,-0.537403448617,-0.677724601691,-0.862383127173,0.902161570737,2.0285253696,1.17446731563,-0.359472836647,-0.74841692497,-0.655953684038,0.942404599005,-0.842289549479,-0.157004789826,-1.47628692655,1.77635625905,-1.60397518327,0.545471880394,1.9648815533,-0.444336698075,2.39711686511
NPM3,-2.7672199536,0.0104486887584,-1.27716402118,-0.257062680906,-0.03455654916,0.959247321535,0.454577351012,-1.07368743052,-1.22684004009,-0.633714016169,2.32746319156,-3.14817081067,0.127604190291,-0.240764459341,1.21070954055,0.75532484659,0.278357746456,2.03552149064,-0.368595123103,2.1162523328
NPTN,0.841843995141,-0.142906745671,-0.0713295953045,-1.08341560147,2.24023564114,1.42771137551,-0.869146991142,1.21173131969,1.13105016312,2.471620447,0.187734458883,-0.0359958389135,-0.934593240075,0.401167522549,0.366786312565,-3.65893587599,0.317786958635,-2.12546039651,-0.927718272215,-1.7836324165
NQO2,,0.741490746044,1.33673560658,-0.276888926108,-0.538087514288,-3.006156568,2.01981715389,,0.935638927067,0.4639364203,-1.26927283465,-1.44352800693,0.100590269954,1.77576298601,-1.47581652872,0.381290400334,1.25299945119,0.66192548775,-0.542838858135,-2.28067271241
NR2C2,2.96780304749,,,0.137617964004,1.30588969589,1.22692983886,-1.16291076248,-1.45697204979,,-1.02133633011,,,1.22432092351,,0.296561733448,-0.18119707211,,0.258470695809,-0.623468295386,-2.9850279548
NR2C2AP,-1.26856784195,-1.19436129566,-0.314485005777,0.350415390017,0.640238905976,-0.0159749327691,-2.45433984295,0.515763514912,-3.30978492847,-0.814914255414,-0.831207822667,0.281463097906,0.674015964253,1.06091572137,-0.174158180819,1.50614260404,1.86273080529,3.66287154538,-0.741222024738,0.507198202889
NR2F6,0.488392640987,2.31499290157,,,,-2.98944680636,-0.961056908195,-1.0333077661,,,,1.10687591653,,,-0.869198713757,-0.173810766868,0.618996822052,1.81979730209,0.481511112658,-1.09389356846
NR3C1,-1.60450679919,,2.75319579426,,0.157794017598,-2.58740093587,-0.193491731628,0.447091530097,0.039554124924,0.569605639179,1.01350679948,,0.827116801037,1.53347995021,0.678531771166,-0.838161283307,-1.0297722218,,-2.28322560718,
NRAS,2.37924122679,-0.672906175931,1.29489148759,-0.995607309784,0.927575541306,-0.556864019036,-3.28062454552,0.418342237179,1.77832347944,1.41927034201,0.062356217952,3.08917788073,-0.891255538369,-1.55449272157,-0.579792499002,-0.415453430206,0.347080525313,-1.90331872327,-0.249992455133,-0.144758225704
NRBF2,-0.152470123599,0.389299367299,0.650628098724,-0.722351106208,0.993393503518,,2.14849596715,-0.643978047001,-2.01683190022,-1.20931516179,-0.604845316549,-0.972741039674,-0.972741039674,0.039489497908,2.36995499543,,0.589095626883,2.23875633485,1.01740938201,-3.36477761838
NRBP1,0.482874127946,1.02029587979,0.58232744302,-3.43900977155,-1.49225761143,0.0618110371483,1.38263659936,0.338988682248,2.02398547497,0.157982345538,-1.13275206642,3.17776778455,2.1239205502,0.577960996213,-0.855781916241,-0.31905608078,-1.15198101135,-0.605269557198,-1.02712495523,-1.69390003703
NRD1,-0.177020758615,0.470814092703,1.52474024217,-0.108799205968,1.67638400138,-3.66324654747,-2.13387750258,-1.16538492946,-0.217158723693,0.0518778366196,-0.316763426759,1.22559664615,0.937727669265,-0.419946061311,-1.77101186777,-0.0148289277444,0.981189243458,0.338122104644,2.77254277227,-1.04078800851
NRDE2,-1.34208575798,2.07833125859,,-0.778423592401,-1.61022580427,,,-0.804658379147,,,0.701908017599,1.18636627144,-1.03085134477,,,,,-0.413153035649,1.79240239526,0.666898925171
NRF1,-1.42285149624,2.95053982445,-1.14964082831,-0.24061724034,-2.56594823653,1.48983584128,0.624314137427,-2.00219564209,-0.851365651375,-2.67555663578,-0.259151214979,1.57117631203,1.25764069282,0.000774404522662,0.11136920328,0.219933978904,-0.109564315616,1.50801844249,-0.113071930735,1.18342271284
NRGN,0.340507803158,0.806772683004,-0.854924631409,2.64456421697,-1.14724629065,-3.31661062732,0.94725440409,0.442596188033,-2.08726528508,-0.335188271156,,0.126214896451,,1.61735296243,-0.126288970387,-1.27799513469,-0.816155282551,1.41743190668,2.03295477135,-0.793590954378
NRIP1,-0.359915938654,1.64333314027,,,1.0533264927,-1.23462899775,-0.667183246186,1.06379275598,-0.20061818201,1.28756809516,,1.10064564607,0.578203817753,,-3.3475088905,-0.89959006954,-1.82280420538,1.22942055933,,-0.658866121666
NRP1,-1.18259205237,-0.0950856099824,1.46085618187,-1.04332138745,0.627462066043,1.35089375748,-2.01225132258,-0.308244029881,1.13989803743,2.33038847168,,-1.88951839719,-0.381750679807,2.13043002248,0.260665830336,,,,-0.978726602244,-0.887915105731
NSA2,-3.28003146107,1.54458094594,-0.782203834725,-1.11063627323,-0.422542105505,-2.55829869427,1.59944047169,-0.0623906040082,-0.741972525797,-0.926111967981,1.79869079112,0.595268629921,0.148987899217,-0.587897715918,2.12045388472,-1.58051346352,0.981781325252,0.462584694367,0.189285873477,1.64984708822
NSDHL,0.344950381024,1.40294208695,1.90088933354,-0.218874818624,-1.52806636554,0.876594554203,-3.1870467135,0.0782861963391,0.449014692823,-0.376500426283,0.551638956822,0.977751579489,-1.27601054345,-0.30113205149,-0.108937458657,0.579623319578,3.65418234742,-1.75421630163,-2.26217800983,0.00170880281307
NSFL1C,1.18106618382,-0.582273080632,0.418422635403,-2.22995301604,0.154065214302,-3.58957447412,0.769825924762,1.25236587107,3.1053617215,-0.731410722617,-0.632394730785,-2.04338096478,-0.0923659544472,-0.627559262109,1.24241485809,0.0797942548312,0.992420864362,1.83675894412,-0.356879681085,-0.937996927098
NSL1,-0.754572695519,0.741633205473,,1.64093824189,0.86475524783,-0.74623137835,1.47299450889,0.208034272785,-0.0282301003553,-2.77842520765,-0.211279889523,,-1.44860199034,1.01405954904,-0.9382675352,1.73523589858,,1.15015781545,-2.72257742175,-0.408995983142
NSMAF,,0.702624101735,-0.415336191967,-3.13514139186,,0.524324095898,,0.0111910590296,,1.31586957815,0.506281120568,-0.308661432326,0.718189247122,-1.44351595977,-0.908094600552,,,1.23384927273,,
NSMCE1,-1.26226261973,-0.303306488496,,2.83761696604,-1.04741564496,1.67518197435,-0.781949180892,0.860326270426,,-1.93036985727,-0.431922628398,0.657182860445,,-0.89453696018,1.33579464227,0.963014197329,-3.4834932667,0.333589578434,0.0247703020961,0.791081751509
NSMCE2,-3.29967722447,0.255487710241,-0.502030343914,0.808284568322,0.0713308361831,1.99045018708,0.999913406352,0.6747215077,-0.804788728534,-0.789059601805,-1.58419290689,0.587269981848,-0.488445015679,-2.30364789057,0.202641016143,-0.0400911367027,-0.871545814245,3.66348061749,0.896944740701,0.467337230927
NSRP1,-2.06201743353,1.1839124838,-1.13455191472,0.383142952815,-1.64583241105,-3.0555188353,1.38075107302,0.939446279729,0.577886830077,-0.271747344329,0.329521856258,-0.850779383944,-1.54345952752,-0.638183560393,-0.00277976157839,-0.173031747855,-0.301366067862,2.44660322114,1.75325608674,2.57271453897
NSUN2,1.76963045402,0.731681291499,-1.29499768729,-0.274321760939,1.14304837915,-2.74311020009,0.0166679970018,1.67586504825,1.73566801401,-1.01988710691,-1.40196834546,-1.0707557356,-2.62948836125,-0.543560715031,1.37909406137,-0.573499966029,0.971125369689,1.58532528156,-0.45429477203,0.212117525134
NSUN6,-0.279205432791,,-1.11918655703,0.348856801603,-0.414616516585,-0.834024603027,0.473144857629,,1.05055820079,-2.65558814391,0.195976497253,,-2.28594467021,1.46572818799,,-0.421156448479,,2.90764510762,,1.48675768385
NT5C,-2.20930110246,,,-1.93571969352,-1.8846824602,,-0.1015478831,-1.3207749197,-0.556935328081,-0.265622783673,0.820389802467,0.350282141105,1.59628924908,1.03199304995,-0.260416239681,3.47080495663,0.421991454377,-0.579446692345,0.270578797424,1.94025259885
NT5C2,-0.568478066831,0.626887609685,-0.152489748303,-1.96247868437,1.56913310644,0.865648345525,-0.966805485757,1.85233661388,0.871768904681,-1.78035188256,-1.04964342376,3.63226518161,1.0823783586,1.01825309425,-0.428042855577,-3.14913571861,0.610119693026,-0.347814734692,-1.12213379102,-0.313027463445
