,CNV_Proteomics,CNV_Transcriptomics,Transcriptomics_Proteomics
MANBAL,0.139438702603,0.541357024364,0.117051228935
MANF,0.0946634407424,0.217647000718,0.469494647588
MAOA,0.0449289741773,9.85597485666e-05,0.616480582839
MAOB,0.0060995603365,0.0822798075099,0.649135524443
MAP1A,0.131405218999,0.237534918154,0.470748461897
MAP1B,0.109249992629,0.118160112375,0.667119825279
MAP1S,0.413827538022,0.501288208258,0.437840875433
MAP2,0.206606566014,0.226381526942,0.773366975839
MAP2K1,0.384419714471,0.629774211983,0.550005801711
MAP2K2,0.194174630615,0.307629829143,0.395995120716
MAP2K3,0.296257535062,0.442675363208,0.552568527007
MAP2K4,0.33733543469,0.597497965944,0.481181914815
MAP2K6,0.141423975452,0.111320886879,0.570523402656
MAP2K7,0.589935239495,0.754358486927,0.674826767746
MAP3K2,0.288170720539,0.500287000965,0.355581200677
MAP3K4,0.425248334451,0.599579695992,0.584788216264
MAP3K5,0.208458953199,0.2918575883,0.641685051051
MAP3K7,0.254099088031,0.615862002082,0.193926363411
MAP4,0.269499869813,0.504176415545,0.383329117757
MAP4K2,0.340543860567,0.462690927616,0.550837891681
MAP4K4,0.167262781311,0.126519409222,0.451175294918
MAP4K5,0.315957940657,0.517483164397,0.552841107958
MAP7,0.297902119076,0.53443278236,0.47162451035
MAP7D1,0.233081091922,0.414194212889,0.419289284419
MAPK1,0.303706575758,0.701555363541,0.393372896552
MAPK13,0.327285182834,0.395427315578,0.577637367746
MAPK14,0.115632004956,0.532955187536,0.252525241147
MAPK3,0.235286466822,0.399579643455,0.42520326237
MAPK7,0.228591420902,0.528878196587,0.373385537129
MAPK8,0.207623138163,0.374347797574,0.359779860228
MAPK9,0.327982620242,0.706353625921,0.454149471896
MAPKAP1,0.179539385009,0.642292826466,0.228894169678
MAPKAPK2,0.309987262723,0.448553714862,0.45094138893
MAPKAPK3,0.226344420234,0.458708384523,0.534950193902
MAPRE1,0.479121444761,0.60328835686,0.557670913761
MAPRE2,0.193333641244,0.288405283788,0.648028820135
MAPRE3,0.199040274981,0.251663174948,0.648743355548
MARC1,0.169065585823,0.302829981725,0.474341553847
MARC2,0.0187699780959,0.0539175329627,0.676535213373
MARCH5,0.00104491588511,0.47922884721,0.0457778799286
MARCKS,0.157294829949,0.245028929035,0.464773130926
MARCKSL1,0.232792440936,0.274784051517,0.565091799273
MARK2,0.217538265562,0.469208663049,0.294692316627
MARK3,0.352614826216,0.727891315434,0.456995042338
MARS,0.230920732797,0.449377555253,0.384253689403
MARS2,0.210577026405,0.423195266494,0.429861748232
MASTL,0.238993625416,0.422327805203,0.566215919329
MAT2A,0.0943905194081,0.27514173143,0.264544441312
MAT2B,0.346964100408,0.600425969645,0.378379000158
MATN2,0.149711038264,0.210849864983,0.584468847613
MATR3,0.15943687967,0.345669495944,0.289285015668
MAU2,0.165879310378,0.650321423392,0.0849418213684
MAVS,0.458195886709,0.55484714081,0.498642355732
MAX,0.154037444326,0.568842111818,0.399043426481
MAZ,0.0636682358999,0.380323930498,0.272439635474
MB,0.150991278437,0.322847070182,0.62753915675
MB21D1,0.187332449269,0.254557200752,0.443402739365
MB21D2,0.0401729248734,0.18417445642,0.608141609655
MBD1,0.335311518534,0.744776936389,0.517852590133
MBD2,0.214422825937,0.544111528337,0.317952844435
MBD3,0.0382946218602,0.330694093508,0.194276655849
MBIP,-0.0210667323428,0.308289577244,0.18209930469
MBLAC2,0.30374629345,0.624684162437,0.430054696896
MBNL1,0.162033840867,0.310719977188,0.277797326977
MBOAT1,0.217522965564,0.331469579531,0.552109742956
MBOAT2,0.212131038447,0.292240568245,0.51464021595
MBOAT7,0.28055349942,0.442006698625,0.503585469598
MBP,0.143874664417,0.285983767813,0.536247759457
MCAM,0.139180431861,0.142033920994,0.430380353941
MCAT,0.282287673955,0.54075332288,0.465853270459
MCCC1,0.157170773743,0.46568068308,0.443407106248
MCCC2,0.317441432596,0.526369250674,0.636712523765
MCEE,-0.00606863233226,0.14749124217,0.324067699625
MCFD2,0.216920958668,0.499388086783,0.311553406171
MCL1,0.0846194680313,0.469242579353,0.109224874916
MCM2,0.0366922301919,0.299575053917,0.590113944935
MCM3,0.200687182248,0.538866137238,0.500219337146
MCM3AP,0.094287939166,0.616396215008,0.109006144472
MCM4,0.068764616366,0.494577668757,0.557765153353
MCM5,0.0158518187346,0.425737376297,0.450283037411
MCM6,0.0615343651215,0.26062164228,0.545363097059
MCM7,0.0916846541099,0.44170475852,0.526497336347
MCMBP,0.220073564146,0.580079251594,0.386096448896
MCRS1,0.0353701791178,0.656944048576,0.117107476022
MCTS1,0.119214738714,0.196240040014,0.291640521689
MCU,0.358641522148,0.453004568044,0.474390392968
MDC1,0.336357283808,0.483051833001,0.382718418125
MDH1,0.334506476974,0.344889035091,0.387642225579
MDH2,0.508525044347,0.496174633913,0.617171530228
MDK,0.141643340704,0.203296886708,0.692880727882
MDN1,0.322069156952,0.446444613685,0.301267401563
ME1,0.195288789179,0.250966928156,0.604039096746
ME2,0.369710634158,0.506132576334,0.590027627856
ME3,0.163623318789,0.257247482702,0.617328505378
MEAF6,0.0745748657358,0.507978594485,0.0740341589562
MECP2,0.198831623291,0.341828860406,0.453602674397
MECR,0.245493204284,0.519969840447,0.454299724622
MED1,0.069126689332,0.557383182463,0.219373879942
MED10,0.0169955345136,0.514755128728,-0.124034878994
MED11,0.037535081844,0.57561753373,0.184763994826
MED12,0.119953686461,0.18667252121,0.314403157386
MED14,-0.00781015105976,0.16351902644,0.0703476663644
MED15,0.0268148200709,0.479595334201,0.1097079283
MED16,0.0554953064176,0.411710181879,0.03947400575
MED17,0.23160021332,0.711708060649,0.337831649197
MED18,0.265547417694,0.500490440249,0.397152580595
MED19,0.314146195333,0.63938933563,0.301972914559
MED20,0.112089245464,0.705553000804,0.25991552737
MED21,-0.0742929966184,0.621239958016,0.0573427564562
MED22,-0.0387999582359,0.478902037747,0.0322150712165
MED23,0.225683206452,0.591440559606,0.378789644152
MED24,0.116767084049,0.567237025098,0.199308603791
MED25,0.144191735976,0.433269105119,0.266309225526
MED27,0.157079828361,0.524455008544,0.188212588826
MED28,0.0824031791722,0.575443760771,0.227797293176
MED29,0.273416344423,0.688924541619,0.416221089308
MED30,-0.0127684143805,0.572874065451,0.177909359323
MED4,0.0896071543732,0.612357649229,0.0746437446926
MED6,0.0649276588366,0.672344212809,0.139411721909
MED8,0.0701336519161,0.679738330988,0.0726733002984
MED9,0.00839780301188,0.489528596914,-0.0410909336437
MEF2D,0.14723141996,0.352982103228,0.271903809021
MEGF6,0.0900180362298,0.0566088228291,0.199243094274
MEIS1,0.142045799902,0.22636940649,0.609975104816
MEMO1,0.244843337567,0.371856332007,0.533225220176
MEN1,0.0244316909995,0.60296964085,0.202802222697
MEPCE,0.334126172006,0.53545632946,0.477505430787
MESDC2,0.255082805433,0.621944275213,0.396643944453
MEST,0.0780768309307,0.212856316826,0.594730776075
METAP1,0.300248354724,0.485355581845,0.508056633707
METAP2,0.314821424452,0.56604985325,0.347494386516
METTL1,-0.0254980971066,0.405691939499,0.245905224104
METTL13,0.33905448224,0.420957976128,0.417615117447
METTL14,0.314162990736,0.671441393776,0.380874665781
METTL15,0.258069562655,0.605977901994,0.441784384651
METTL16,0.43388238322,0.6603891097,0.534857386779
METTL3,0.361502870651,0.593811997992,0.50292832859
METTL7A,0.23417329686,0.293076865755,0.52376811545
METTL7B,0.060700479504,0.0279800023095,0.579943470218
MEX3A,0.127101538912,0.218349513029,0.662252881161
MFAP1,0.0915170102089,0.696375856619,0.0622674806703
MFAP2,0.00831141611312,0.0449554295241,0.375217016149
MFAP4,0.0575145968668,0.0836140456224,0.404701243972
MFAP5,0.135524574828,0.11530182516,0.312659419274
MFF,0.351024554679,0.544477829307,0.372522122939
MFGE8,0.115735443075,0.222049201848,0.609390784956
MFI2,0.114700811889,0.249244834883,0.6069146805
MFN1,0.171332672516,0.491914637457,0.264786355892
MFN2,0.367860454643,0.58031192453,0.397692860052
MFSD10,0.167263573134,0.487569161265,0.267683090504
MFSD6,0.320802260238,0.378080702437,0.44797550122
MGA,0.0356656890972,0.375567479538,0.203206555994
MGAT1,0.135355230387,0.411829633863,0.34435017935
MGAT2,0.232322097577,0.592860100237,0.335387548335
MGAT5,0.175983091142,0.367507059603,0.451710436108
MGEA5,0.258815495002,0.367152379279,0.550678415097
MGLL,-0.0194002704503,0.00972862819524,0.463732963241
MGMT,0.236499248107,0.309767935793,0.608919398255
MGP,0.00783766075148,0.0462697148756,0.518346811301
MGRN1,0.0952161728392,0.571193574748,0.222398650355
MGST1,0.208895303082,0.305784794385,0.666446137947
MGST2,0.235419059009,0.406433568889,0.369134788587
MGST3,0.122175105743,0.298326455108,0.376646844697
MIA3,0.158671976235,0.421390041788,0.499736672955
MIB1,0.0337904071609,0.491111890503,0.0381882125522
MICAL1,0.191518506425,0.319696516715,0.480398078385
MICAL2,0.122272347107,0.300867827739,0.346286335267
MICAL3,0.324536825792,0.405156840847,0.408429911552
MICALL1,0.266969170057,0.455562359232,0.566634612538
MICALL2,0.224873696632,0.431677025365,0.471801913315
MICU1,0.387661134534,0.579109696554,0.441372608144
MID1,0.129445066226,0.0683074534475,0.619221932103
MIEN1,0.479699402362,0.525543614342,0.642463207386
MIER1,0.326481336227,0.513542674629,0.386803839267
MIF4GD,0.232609346271,0.544324371726,0.40160078094
MINA,0.206683189365,0.418378533775,0.523976541261
MINK1,0.268927489507,0.507317452048,0.405999629325
MINPP1,0.306793073844,0.479356138416,0.504915905492
MIOS,0.145139235256,0.532619339126,0.303071433872
MIPEP,0.295923865936,0.502588087917,0.574228269498
MIS12,0.0846922191933,0.586229770395,0.149808286347
MKI67,0.141768582395,0.229890351503,0.531766951143
MKL2,0.388830458808,0.48841403345,0.721105369745
MKLN1,0.200195189427,0.578205627231,0.340901681896
MKNK1,0.271238717741,0.548805243285,0.464715933824
MKRN2,0.451802138604,0.663946074864,0.635451445902
MLEC,0.288252053216,0.444966521549,0.498286488331
MLF2,0.397017569796,0.656405256244,0.463080966943
MLH1,0.00968055238036,0.549052115622,0.180153586659
MLKL,0.0961208507633,0.142960614744,0.566860011916
MLLT1,0.228961719272,0.56880586376,0.188566955032
MLLT4,0.36714291366,0.493923163206,0.636839188385
MLST8,0.0795468646289,0.427168663614,0.180158435775
MLYCD,0.324049041699,0.483514073703,0.528515747953
MMAA,0.273029423784,0.511481601739,0.523047885198
MMAB,0.257644298792,0.374638472757,0.40476287432
MME,0.0996414759731,0.0434649661819,0.616806861726
MMGT1,0.102719171283,0.23551047611,0.149474735916
MMP11,0.0726489606394,0.0911023498466,0.609493024499
MMP14,-0.00912041516927,0.0659892606941,0.639573726232
MMP2,-0.061889086211,0.00228757579693,0.603919264757
MMP7,0.201652054786,0.179239555576,0.628497015858
MMP9,-0.117038457286,-0.15649088959,0.402430389935
MMRN1,0.0763384450724,0.0550351469154,0.192641239349
MMRN2,-0.118582540263,0.224674248347,0.159073506635
MMS19,0.268390310012,0.484847757367,0.350878038552
MNAT1,0.00997528308472,0.57584466258,0.126097249518
MNDA,-0.0489141385298,-0.0288174761351,0.503732718208
MOB1A,0.117846316281,0.224826809092,0.221678080833
MOB2,0.502192108415,0.56791238732,0.462677647173
MOB3A,0.0274775037499,0.342883966168,0.411534683315
MOCS2,0.493435087105,0.601843782263,0.577148281492
MOCS3,0.394609873935,0.604823147515,0.562048975139
MOGS,0.221368351887,0.402934104904,0.50598163084
MON2,0.393128505412,0.625936587335,0.422769945027
MORC2,0.244401803528,0.360193979071,0.544315455431
MORC3,0.220976885494,0.545405241932,0.281265049559
MORF4L1,0.280337488582,0.566995579551,0.356305844971
MORF4L2,0.00907339414053,0.115316152087,0.395558035807
MOSPD2,0.0963072231582,0.115731310762,0.411604456981
MOV10,0.288985463002,0.418742983265,0.506917006563
MPDU1,0.30975666211,0.439016684714,0.405598185482
MPDZ,0.148155143125,0.446968299436,0.233863657908
MPG,0.248578777469,0.296921864193,0.31410179921
MPHOSPH10,0.130545177361,0.386694788122,0.209944672969
MPHOSPH6,0.0254973592155,0.257519824603,0.183179692872
MPHOSPH8,0.180558235774,0.546355646381,0.130647045749
MPI,0.336433075192,0.540977852631,0.56072287333
MPO,0.0668642929492,0.0403931508393,0.0799397363975
MPP1,0.0249748978335,0.0845368905258,0.447975980343
MPP5,0.237351162291,0.519233025723,0.504338694334
MPP6,0.205059309981,0.257652393815,0.53156403948
MPP7,-0.0400555793135,0.186703725911,0.613767274235
MPRIP,0.0833623635465,0.346790041183,0.080914351067
MPST,0.271386149326,0.426261731815,0.525470148427
MPV17,0.177805832845,0.268536453546,0.320251730399
MPZL1,0.109579148261,0.379741338675,0.44443694855
MRC1,0.114411196766,0.0947438715321,0.381678224542
MRC2,0.0800172104733,0.0265519485486,0.427151396289
MRE11A,0.374458719002,0.514740003934,0.462776652984
MRFAP1,0.292394416196,0.69323750765,0.345047324233
MRI1,0.409967106356,0.563361705363,0.651282281016
MRPL1,0.244103914271,0.477752850504,0.23864937346
MRPL10,0.0564723108403,0.560628191045,0.0840103660166
MRPL11,0.169695017726,0.397967564069,0.193539719331
MRPL13,0.117135712425,0.581602121289,0.137911341615
MRPL14,0.0547841313733,0.516537409169,0.12396831316
MRPL15,0.0926191784151,0.513234031773,0.169043459738
MRPL16,0.0172276877321,0.404104474981,0.101179201139
MRPL17,0.0314118098326,0.39304071093,0.00112139305797
MRPL18,-0.0108114958414,0.463880590065,0.0978311981028
MRPL19,-0.0704734808096,0.320563590029,-0.0340372667058
MRPL2,0.0844512827459,0.519730066071,0.161782734262
MRPL20,0.0598757962055,0.422996992375,0.156964633906
MRPL21,0.115065402009,0.523455224024,0.170654063691
MRPL22,0.0736642365465,0.535492705612,0.116784898996
MRPL23,0.0537596654122,0.263205147956,0.139148515381
MRPL24,0.0477704897121,0.372210479963,0.240782544244
MRPL27,0.0165646366542,0.589646269929,0.0653078382171
MRPL28,0.0431852037984,0.372509361991,0.0800541478441
MRPL3,0.0633652886975,0.481335965177,0.144353153554
MRPL30,-0.0147197504338,0.442624340172,0.0447311229831
MRPL32,0.143882773129,0.340913222414,0.0940623971988
MRPL33,-0.0474391952278,0.218931189958,0.000419024609377
MRPL34,-0.0387537666063,0.356151646153,0.147743852613
MRPL37,-0.0293670871226,0.57992867271,0.0885096986286
MRPL38,0.206962054736,0.599558452745,0.198358110623
MRPL39,0.118256797072,0.51569763637,0.151661293755
MRPL4,0.0391052297859,0.595610177873,0.135318674
MRPL40,0.00302538444233,0.467602191624,0.097484168655
MRPL41,0.003914624106,0.323834814112,0.0623513268996
MRPL42,0.0500704872823,0.599553087497,0.0745355107079
MRPL43,0.0790931665053,0.446158260263,0.0913566772762
MRPL44,0.0742829837612,0.42051865853,0.0529916938362
MRPL45,0.186245798547,0.588665821995,0.320546961452
MRPL46,0.150231618385,0.628662832263,0.263489253651
MRPL47,0.0306378698406,0.458998697774,0.0910135620288
MRPL48,0.0862641122373,0.505907857491,0.0647009711458
MRPL49,0.108736631396,0.451865891242,0.246623447771
MRPL50,-0.035361648508,0.453010731286,-0.00646051162661
MRPL51,-0.0892611305926,0.62042850006,-0.0243904770521
MRPL53,-0.100229871292,0.156990461493,0.0885412316908
MRPL54,0.0488833348123,0.263197445562,0.342942566156
MRPL55,0.133961893857,0.333979892021,0.176094814404
MRPL9,0.0835037674117,0.453989721601,0.205884495782
MRPS10,0.0647836993419,0.622039821384,0.0946796154294
MRPS11,0.0987012058769,0.549531720292,0.257145393949
MRPS12,0.102865601262,0.552502024454,0.257584061444
MRPS14,0.0626936081127,0.495470685848,0.0804263504777
MRPS15,0.0505803960494,0.471547643989,0.093651842018
MRPS16,0.1101142435,0.552455670888,0.0977390980755
MRPS17,0.045148118398,0.413370818008,0.0755738568423
MRPS18A,0.0978985043764,0.550586918926,0.149909026632
MRPS18B,0.0424333694783,0.524692367962,0.1444432704
MRPS18C,-0.0382134469719,0.489948619414,0.163435002236
MRPS2,-0.0900050760988,0.517447461417,0.0483911587854
MRPS21,0.0800466428694,0.217079880514,0.145125392296
MRPS22,0.119155592216,0.491314644353,0.159073331995
MRPS23,0.0635966749033,0.580964340758,0.101069510452
MRPS24,0.121857528847,0.236872316104,0.11214756117
MRPS25,0.133727146515,0.519795616025,0.344686392394
MRPS26,0.125441737054,0.518191196215,0.26797407783
MRPS27,0.111462163132,0.560164649889,0.235407583561
MRPS28,0.111090091545,0.534737680865,0.145809008176
MRPS30,0.200980868598,0.402165120234,0.20583505917
MRPS31,0.218763692757,0.498462512805,0.241407758049
MRPS33,0.0829079534987,0.394158504515,0.155671575958
MRPS34,0.0621540510423,0.348422650442,0.0924183682529
MRPS35,0.0527602216131,0.490919204495,0.109009498739
MRPS36,0.192160371932,0.419219452298,0.216841034428
MRPS5,0.0347462434431,0.329953867046,0.126412532858
MRPS6,0.141593753935,0.403364661637,0.224889316538
MRPS7,0.140540091803,0.624481590216,0.252819382011
MRPS9,-0.0511402809233,0.441284920963,0.0753859076005
MRRF,0.311138939437,0.528622886138,0.447415742556
MRTO4,0.22028607416,0.535726334773,0.416591236588
MRVI1,-0.0577487119415,0.0571454169969,0.444330583482
MSH2,0.269128142664,0.419242733921,0.553883845961
MSH3,0.417306419415,0.569562480761,0.615929870721
MSH6,0.333449237008,0.412768039807,0.615694799303
MSI1,0.141958664826,0.0948987599481,0.808147254751
MSI2,0.251352119397,0.43998860992,0.604573012232
MSLN,0.0204354315573,0.122030364981,0.640114213701
MSN,0.0817641421855,-0.00809299924855,0.568453524231
MSR1,0.0635881788909,-0.0533854551304,0.325617756216
MSRA,0.283619648949,0.459207130716,0.681605678723
MSRB2,0.136934184917,0.270919653691,0.528514971659
MST1,0.0211167968068,0.231024515902,-0.161031626556
MSTO1,0.224296076285,0.435804305954,0.46175503633
MT1E,-0.0478654223846,0.0169647791067,0.674311655325
MT1F,0.146550932553,0.178704991316,0.626564482872
MT1X,0.0698723938782,0.113705497107,0.622571881731
MT2A,0.032359182507,0.0226441071189,0.469455708184
MTA1,0.381111849586,0.50972403904,0.519744276668
MTA2,0.070533051709,0.473469533326,0.306597483189
MTA3,0.198438513932,0.349984034811,0.544394297503
MTAP,0.345232247795,0.655510561232,0.444371628847
MTCH1,0.202056264945,0.566442559388,0.314996581538
MTCH2,0.34415604292,0.545010097928,0.419117865241
MTDH,0.446052532815,0.623325334318,0.478634252847
MTG1,0.197311590335,0.535015563512,0.370097306615
MTHFD1,0.398668799962,0.488054302113,0.704356416895
MTHFD1L,0.301796487234,0.390938024509,0.637039288442
MTHFD2,0.23047938677,0.221272126861,0.639385908784
MTHFR,0.130341758958,0.455807885845,0.374568494847
MTHFS,0.416709722474,0.504499249554,0.547025641019
MTIF2,0.205399783464,0.474722604585,0.371602402287
MTIF3,0.264175746239,0.614083974913,0.407899089551
MTM1,0.0773978796705,0.28308997996,0.626569067652
MTMR1,0.115520803259,0.409476576935,0.389056969519
MTMR10,0.101044319463,0.54817004722,0.341129695342
MTMR12,0.480015156648,0.539992666558,0.614009083587
MTMR14,0.200334649618,0.617041128085,0.240629850338
MTMR2,0.250302955937,0.512200552659,0.522587210063
MTMR3,0.393301047608,0.573789152154,0.415633285808
MTMR6,0.203693124368,0.572191561235,0.362331617142
MTMR9,0.263598496179,0.656419081395,0.432827267312
MTO1,0.348669741133,0.641958538397,0.44498653441
MTOR,0.170671937364,0.502468007389,0.241951351559
MTPAP,0.269164025988,0.471168926059,0.413078813485
MTR,0.205946036373,0.436918875361,0.36412949265
MTRR,0.166818256746,0.395804430335,0.356403492591
MTX1,0.098624753545,0.377583945904,0.18449833769
MTX2,0.0614374330755,0.448742950772,0.166021315301
MTX3,0.387797661601,0.552595151874,0.428693648446
MUC1,0.148445644042,0.09414054161,0.711898475404
MUC16,0.169042890995,0.1489712859,0.619543333804
MUC2,0.00422601850262,0.0510064841159,0.451624316154
MUC5B,-0.0326837905824,-0.0482864509592,0.578264259484
MUT,0.335763684892,0.558668938855,0.400469710739
MVD,0.247381916369,0.382984643661,0.553840411468
MVK,0.292697649239,0.322544504395,0.621441625081
MVP,0.264644680276,0.31340275483,0.734096292457
MX1,0.173554912683,0.199295846211,0.767974508145
MX2,0.0992842212506,0.20466620924,0.638292793236
MXRA5,0.00632508895819,0.0450628297473,0.426988138677
MXRA7,0.15117844061,0.30667385392,0.562830110184
MYADM,0.247434570977,0.303459069345,0.505033779862
MYBBP1A,0.18306159602,0.408380896725,0.40474499742
MYCBP,0.258891719408,0.330684642578,0.334663667882
MYCBP2,0.33327800395,0.490538279656,0.346914818521
MYD88,0.165754406159,0.461764914166,0.392343037396
MYEF2,0.261275814141,0.30398385526,0.65907365747
MYH10,0.190140734395,0.358119203734,0.353861391511
MYH11,0.0456122365527,0.0924782066691,0.380916992423
MYH14,0.336382840886,0.26863840516,0.712679709298
MYH15,0.0500484264387,0.228332164664,-0.0167155236358
MYH9,0.343688764666,0.428891204511,0.559629735452
MYL12A,-0.0734803417314,0.484840631791,0.16191766049
MYL4,0.00661544173123,0.0406708190643,0.121138931343
MYL6,-0.0266305390953,0.274954860254,0.0835628781828
MYL6B,0.0432650021561,0.18053198751,0.517727240893
MYL9,-0.0800454767804,0.0886397187591,0.364173924303
MYLK,0.186006347298,0.149590384217,0.474550244548
MYO10,0.211976960325,0.336495558652,0.329794157807
MYO18A,0.295609132654,0.394814619153,0.479507625105
MYO1B,0.135367063383,0.183837229819,0.69914388689
MYO1C,0.261126457308,0.530592045618,0.468500267866
MYO1D,0.113463231031,0.304373045143,0.527801604993
MYO1E,0.143910518402,0.279863311539,0.608017045463
MYO1F,-0.0513161429673,0.0151242508183,0.567152171769
MYO1G,-0.0925329678884,-0.0541304918447,0.561246880757
MYO5A,0.214055243082,0.360946641193,0.496667466915
MYO5B,0.334942324676,0.471618849276,0.562864424829
MYO5C,0.288238452708,0.51632482365,0.510508302375
MYO6,0.286813118966,0.378657398664,0.646974951434
MYO9B,0.211368468729,0.530854814641,0.405810628998
MYOF,0.214859338126,0.254214456196,0.595820745932
MZB1,-0.0315354072259,-0.00559288367928,0.611477751057
N4BP1,0.448402084604,0.652788704605,0.544224675638
N6AMT1,0.215997933838,0.375986835486,0.657681264752
NAA10,0.052102428996,0.283571445204,0.0245330057509
NAA15,0.269245689925,0.470142584309,0.388110953836
NAA16,0.310657674834,0.531352411347,0.371935896876
NAA20,0.0754889823511,0.391246175962,0.0691234876881
NAA25,0.28052490015,0.520544500409,0.323005119937
NAA30,0.280144050312,0.50930698338,0.329578085137
NAA35,0.182908094704,0.658181481802,0.271222564947
NAA38,0.0691312309424,0.482033914621,0.184802874012
NAA40,0.327597437492,0.430079924949,0.47394189288
NAA50,0.148327918862,0.453197664137,0.234045015908
NAAA,0.0790940668113,0.262082088518,0.349657465156
NAALADL2,0.110509734349,0.132405934979,0.622840443717
NAB1,0.261842105858,0.361110101372,0.612054225589
NAB2,0.370425966575,0.360219962259,0.764744556768
NACA,0.00436947779152,0.310422294005,0.160890027104
NACC1,0.431945873647,0.567023737356,0.582750838874
NADK,0.215743687521,0.584013259525,0.451795807759
NADSYN1,0.432646486624,0.564791748564,0.59439343883
NAE1,0.240549104769,0.426348215299,0.442427462394
NAF1,0.261810525098,0.61440198678,0.433253557564
NAGA,0.31192577854,0.444794636129,0.340146584242
NAGK,0.0538774913246,0.195749400835,0.493485496514
NAGLU,0.21515370146,0.422783810635,0.482261149281
NAIP,-0.0794381986436,0.25747931203,0.252843298198
NAMPT,0.22359036475,0.265402575114,0.603250906165
NANS,0.300465629985,0.492298928538,0.628421465312
NAP1L1,0.424304046341,0.485364389527,0.429161592451
NAP1L4,0.405583324669,0.613315540533,0.558600380961
NAPA,0.342588975094,0.513448018591,0.511275504336
NAPG,0.361702900565,0.54736104167,0.554246273834
NARFL,0.281048715725,0.453936816597,0.28279435596
NARS,0.513389687523,0.654888221944,0.60962598185
NARS2,0.460068311088,0.67097897079,0.576058524827
NASP,0.264346642975,0.37726564553,0.624134590304
NAT1,0.279343346853,0.366655942263,0.739474996625
NAT10,0.229619104173,0.574994211817,0.45966618625
NAV1,0.159292186376,0.229141224294,0.586760569433
NBAS,0.198247418988,0.503023065313,0.183717278276
NBEAL1,0.231993639234,0.347015193736,0.282402991953
NBEAL2,0.105964453648,0.272757741825,0.263315377145
NBN,0.183067588805,0.460836097213,0.360144488448
NCALD,0.185211554689,0.187844798057,0.76972671623
NCAM1,0.0992676339534,0.132757610795,0.777893050886
NCAPD2,-0.0711010619695,0.483358398017,0.355949032279
NCAPD3,0.140455539272,0.595472453697,0.389813783091
NCAPG,-0.0485033883791,0.253354744804,0.502980706686
NCAPG2,0.299448096207,0.540979369162,0.609146183467
NCAPH,0.11149448647,0.295094424947,0.645953740179
NCBP1,0.227903494064,0.537269562642,0.412758711919
NCBP2,0.180873590848,0.579066892783,0.258264413449
NCDN,0.212773668694,0.357672912174,0.475611496801
NCEH1,0.178253542941,0.287498334779,0.563571839537
NCF1,-0.0998789571889,-0.127217153316,0.54940959005
NCF2,-0.121695305995,-0.105697127125,0.465858083249
NCF4,0.0627486289053,0.0674533828404,0.343501295269
NCK1,0.352190385391,0.382820194137,0.596755756709
NCK2,0.0865560512888,0.284060382472,0.489806037211
NCKAP1,0.0928811571429,0.454810292435,0.134191920394
NCKAP1L,-0.145493130994,-0.0393067830153,0.5739230075
NCKIPSD,0.354122032334,0.542152965522,0.432765602481
NCL,0.327943512722,0.474031574329,0.436571231178
NCLN,0.0266063696057,0.300099853829,0.217483441216
NCOA2,0.474608925288,0.440136574196,0.463094887403
NCOA5,0.24920360378,0.494224708748,0.464593915829
NCOA6,0.0128592408714,0.503020599052,0.217903967872
NCOA7,0.24646780356,0.32795151427,0.438776376146
NCOR1,0.190783652933,0.580257523939,0.366821160112
NCOR2,0.40665650497,0.440642732266,0.489506338298
NCS1,0.268570130188,0.234886142906,0.679526079165
NCSTN,0.209615731539,0.431989897446,0.395986507712
NDC80,0.277504757186,0.466398087711,0.757243912844
NDE1,0.139739980838,0.306712076358,0.217541684194
NDRG1,0.302767618705,0.367459735966,0.693559673298
NDRG2,0.149504680289,0.181600138014,0.685901946319
NDRG3,0.384224696562,0.601108907245,0.612825594717
NDUFA10,-0.0307093008452,0.523164371455,0.0394619604126
NDUFA11,0.0343498087885,0.335523645575,0.0806166712459
NDUFA12,-0.0491703431912,0.401242965493,-0.0686510790664
NDUFA13,0.127366101075,0.33661707387,-0.0552252461405
NDUFA2,0.142361254678,0.423921261646,0.0814101437393
NDUFA3,0.121532910136,0.35778344008,0.0174726670438
NDUFA4,0.195462028552,0.308302865674,0.314447868292
NDUFA5,0.0524112031818,0.375765292482,-0.0431297133925
NDUFA6,0.13473249653,0.413988610677,0.2020774115
NDUFA7,0.00922663121118,0.402200479333,0.0737851504573
NDUFA8,0.13912549369,0.478600843031,0.147698798641
NDUFA9,0.0099949376154,0.571600179533,0.0232004935828
NDUFAB1,0.264287663088,0.341941484662,0.236706185163
NDUFAF1,0.00453375797649,0.584857304759,0.256432644909
NDUFAF2,0.417406912876,0.410989379658,0.448342090078
NDUFAF3,0.0414468998209,0.430271298976,0.0316748630338
NDUFAF4,0.236961324584,0.485534295359,0.338161092195
NDUFB1,0.103251125221,0.366578962861,0.0720436486093
NDUFB10,0.0607789149696,0.314482833181,0.157739512267
NDUFB11,0.0277121472884,0.271634011696,0.111244686219
NDUFB2,0.140290810099,0.505026357975,0.154767724702
NDUFB3,-0.0221676041896,0.289991476138,0.0414080692331
NDUFB4,-0.125962162661,0.316735750723,-0.000394678956106
NDUFB5,-0.0652364916069,0.430711704946,0.0561062607705
NDUFB6,0.0206788392534,0.485857838516,0.0912021275301
NDUFB7,0.0238676117573,0.45697153785,0.125791833
