escore,length,pvalue,signature,type
0.471148744404,10,0.098,HETEROPHILIC_CELL_ADHESION,BP
-0.422904422208,18,0.099,PROTEIN_POLYMERIZATION,BP
0.278182552306,47,0.099,PHOSPHOLIPID_BINDING,MF
0.313444044184,29,0.099,JAK_STAT_CASCADE,BP
0.511738867732,8,0.099,REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,BP
0.375664928737,17,0.1,VITAMIN_METABOLIC_PROCESS,BP
-0.482417984119,12,0.101,RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_ACTIVITYENHANCER_BINDING,MF
0.196200036371,190,0.101,VESICLE_MEDIATED_TRANSPORT,BP
-0.265778887573,118,0.102,REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION_AND_BIOGENESIS,BP
-0.322469470287,45,0.103,MICROTUBULE_ASSOCIATED_COMPLEX,CC
0.228805368173,87,0.103,NEUROGENESIS,BP
0.342281032942,23,0.103,PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,MF
0.413029698871,12,0.103,FOCAL_ADHESION,CC
-0.494918503309,11,0.104,SPINDLE_ORGANIZATION_AND_BIOGENESIS,BP
-0.356152296444,29,0.105,SYMPORTER_ACTIVITY,MF
0.336026238619,23,0.105,REGULATION_OF_ANGIOGENESIS,BP
-0.472672818839,11,0.106,PROTEIN_POLYUBIQUITINATION,BP
0.218541408793,103,0.106,PHOSPHORIC_MONOESTER_HYDROLASE_ACTIVITY,MF
0.312057702062,30,0.106,PROTEIN_AMINO_ACID_N_LINKED_GLYCOSYLATION,BP
0.500442713414,7,0.106,MALE_GONAD_DEVELOPMENT,BP
-0.416584068106,19,0.107,RAS_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,MF
-0.400808804056,20,0.107,DAMAGED_DNA_BINDING,MF
-0.310298125859,53,0.107,REGULATION_OF_CELL_DIFFERENTIATION,BP
0.402692865603,13,0.107,PHOSPHOLIPASE_C_ACTIVATION,BP
-0.236844429068,249,0.108,NEGATIVE_REGULATION_OF_METABOLIC_PROCESS,BP
-0.302531880077,51,0.111,PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,MF
-0.219544367289,453,0.111,POST_TRANSLATIONAL_PROTEIN_MODIFICATION,BP
0.436933410734,11,0.111,GLIOGENESIS,BP
-0.494262925618,10,0.112,NUCLEAR_SPECK,CC
0.41663733527,12,0.112,AXON,CC
-0.450975687707,13,0.113,CORTICAL_ACTIN_CYTOSKELETON,CC
-0.379291075901,23,0.113,ORGANELLE_OUTER_MEMBRANE,CC
0.324308722097,26,0.113,POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,BP
-0.419108161182,18,0.115,DNA_DAMAGE_CHECKPOINT,BP
-0.347007028671,33,0.115,RECEPTOR_SIGNALING_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,MF
-0.413842058298,18,0.116,INOSITOL_OR_PHOSPHATIDYLINOSITOL_KINASE_ACTIVITY,MF
0.224355940922,92,0.116,TRANSCRIPTION_COREPRESSOR_ACTIVITY,MF
-0.516170770935,9,0.117,UNFOLDED_PROTEIN_RESPONSE,BP
-0.449724281635,14,0.117,APICAL_PLASMA_MEMBRANE,CC
0.264415032739,46,0.117,CARBOHYDRATE_BIOSYNTHETIC_PROCESS,BP
0.37643510274,16,0.117,REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,BP
0.382825500033,15,0.118,NEGATIVE_REGULATION_OF_TRANSCRIPTION_FACTOR_ACTIVITY,BP
0.189637032964,205,0.119,CELLULAR_CATABOLIC_PROCESS,BP
0.210712929289,122,0.119,ION_CHANNEL_ACTIVITY,MF
-0.250633706145,155,0.12,PROTEIN_TRANSPORT,BP
0.314478150713,25,0.12,RHYTHMIC_PROCESS,BP
-0.377743589534,25,0.121,PHOSPHATASE_REGULATOR_ACTIVITY,MF
-0.323838758395,43,0.121,CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.242242345479,66,0.121,STEROID_METABOLIC_PROCESS,BP
0.417104080429,11,0.121,POSITIVE_REGULATION_OF_PROTEIN_SECRETION,BP
-0.41606199658,16,0.123,CELLULAR_POLYSACCHARIDE_METABOLIC_PROCESS,BP
0.322980757332,26,0.123,POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,BP
-0.310462200172,52,0.124,SMALL_PROTEIN_CONJUGATING_ENZYME_ACTIVITY,MF
0.271635201342,41,0.124,HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS,MF
0.328808280727,24,0.124,REGULATION_OF_T_CELL_ACTIVATION,BP
0.372796391059,15,0.126,INTRINSIC_TO_GOLGI_MEMBRANE,CC
-0.437036109134,14,0.127,ENERGY_RESERVE_METABOLIC_PROCESS,BP
0.366049383074,16,0.127,RESPONSE_TO_NUTRIENT,BP
-0.319443495702,44,0.129,ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.250289583646,50,0.129,INTRINSIC_TO_ORGANELLE_MEMBRANE,CC
0.331035127128,19,0.129,INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.385475186784,12,0.129,ENDOTHELIAL_CELL_PROLIFERATION,BP
-0.323202587101,40,0.13,REGULATION_OF_ORGANELLE_ORGANIZATION_AND_BIOGENESIS,BP
0.233543345746,76,0.13,AMINO_ACID_METABOLIC_PROCESS,BP
0.444872236275,10,0.13,POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,BP
-0.327951247309,40,0.131,PROTEIN_UBIQUITINATION,BP
0.296773082343,28,0.131,REGULATION_OF_IMMUNE_RESPONSE,BP
0.313009819055,25,0.131,RESPONSE_TO_UV,BP
0.321929510784,25,0.131,PEPTIDYL_TYROSINE_MODIFICATION,BP
0.27884550418,42,0.132,SERINE_TYPE_PEPTIDASE_ACTIVITY,MF
0.381967918285,13,0.132,OVULATION_CYCLE,BP
0.385493685848,13,0.132,EMBRYO_IMPLANTATION,BP
0.38843455741,13,0.133,RESPIRATORY_GASEOUS_EXCHANGE,BP
-0.402021122553,19,0.134,TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS,MF
-0.350039946938,28,0.134,GOLGI_ASSOCIATED_VESICLE,CC
0.229025602376,81,0.134,SECRETORY_PATHWAY,BP
0.383796819293,13,0.134,SYNAPTIC_VESICLE,CC
0.398871077699,12,0.135,AGING,BP
0.41220477277,11,0.135,REGULATION_OF_SYNAPSE_STRUCTURE_AND_ACTIVITY,BP
-0.31413304076,45,0.137,SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.253295958435,47,0.137,LEADING_EDGE,CC
0.304510215905,29,0.137,DI__TRI_VALENT_INORGANIC_CATION_TRANSPORT,BP
0.20589338364,117,0.138,VESICLE,CC
0.310262827154,27,0.138,RESPONSE_TO_NUTRIENT_LEVELS,BP
-0.320680544156,35,0.139,DIGESTION,BP
0.244261729514,58,0.14,NEURON_DEVELOPMENT,BP
0.26178077224,43,0.14,HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_NOT_PEPTIDEBONDS,MF
-0.402564278796,17,0.142,ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,BP
-0.286054989579,66,0.142,PROTEIN_CATABOLIC_PROCESS,BP
0.39917586719,12,0.142,NEGATIVE_REGULATION_OF_PHOSPHORYLATION,BP
0.314808832943,22,0.143,INTEGRAL_TO_ENDOPLASMIC_RETICULUM_MEMBRANE,CC
-0.43510408251,11,0.144,U12_DEPENDENT_SPLICEOSOME,CC
-0.221131388508,319,0.144,TRANSCRIPTION_FACTOR_ACTIVITY,MF
-0.48442587728,9,0.145,FUCOSYLTRANSFERASE_ACTIVITY,MF
0.391570420848,11,0.145,PHOSPHOLIPASE_A2_ACTIVITY,MF
-0.247668894796,143,0.146,INTRACELLULAR_PROTEIN_TRANSPORT,BP
0.168477576545,356,0.146,SUBSTRATE_SPECIFIC_TRANSPORTER_ACTIVITY,MF
0.395804283878,12,0.147,CDC42_PROTEIN_SIGNAL_TRANSDUCTION,BP
0.286382903005,28,0.148,SPHINGOLIPID_METABOLIC_PROCESS,BP
0.372113545989,13,0.148,ANCHORED_TO_PLASMA_MEMBRANE,CC
-0.330554810763,32,0.149,RESPONSE_TO_HORMONE_STIMULUS,BP
-0.301032211131,49,0.149,UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,MF
-0.291431865647,57,0.149,ACID_AMINO_ACID_LIGASE_ACTIVITY,MF
0.209328592573,113,0.149,ACTIN_FILAMENT_BASED_PROCESS,BP
0.256658135301,45,0.149,KINASE_REGULATOR_ACTIVITY,MF
-0.350712809024,26,0.151,AMINO_ACID_TRANSPORT,BP
0.229291493368,75,0.151,PROTEIN_HETERODIMERIZATION_ACTIVITY,MF
0.260354701027,43,0.151,SERINE_HYDROLASE_ACTIVITY,MF
0.596871649387,4,0.152,PHOTOTRANSDUCTION,BP
0.255905991362,39,0.153,MICROSOME,CC
0.256496783686,43,0.153,ANGIOGENESIS,BP
0.314808832943,22,0.153,INTRINSIC_TO_ENDOPLASMIC_RETICULUM_MEMBRANE,CC
0.373685353488,13,0.153,NEGATIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS,BP
-0.296365400117,51,0.155,SMALL_CONJUGATING_PROTEIN_LIGASE_ACTIVITY,MF
0.163448217082,448,0.155,SYSTEM_PROCESS,BP
0.348690303927,16,0.155,ANION_CATION_SYMPORTER_ACTIVITY,MF
0.377898636118,14,0.155,ENDOCYTIC_VESICLE,CC
0.188344802597,173,0.156,PROTEIN_DIMERIZATION_ACTIVITY,MF
0.335393868816,21,0.156,POSITIVE_REGULATION_OF_TRANSPORT,BP
0.363586211182,13,0.156,REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,BP
0.240121524552,56,0.157,REGULATION_OF_BINDING,BP
0.289495607979,28,0.157,RESPONSE_TO_ORGANIC_SUBSTANCE,BP
-0.245482301435,155,0.158,CYTOSKELETAL_PROTEIN_BINDING,MF
-0.356564802922,24,0.159,OUTER_MEMBRANE,CC
-0.260144101044,98,0.159,GOLGI_APPARATUS_PART,CC
0.186582624924,169,0.159,SECRETION,BP
0.372464142951,13,0.159,3_5_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY,MF
-0.325331231563,35,0.16,METHYLTRANSFERASE_ACTIVITY,MF
0.308307595367,24,0.16,CALCIUM_ION_TRANSPORT,BP
0.372113545989,13,0.16,ANCHORED_TO_MEMBRANE,CC
-0.393683100964,15,0.161,MICROTUBULE_MOTOR_ACTIVITY,MF
-0.353308681593,22,0.161,TRANSLATION_INITIATION_FACTOR_ACTIVITY,MF
-0.307719739377,43,0.161,PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,BP
0.341714176462,17,0.161,REGULATION_OF_ACTION_POTENTIAL,BP
0.245595194579,46,0.162,STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_PATHWAY,BP
0.180489804439,183,0.164,PROTEOLYSIS,BP
0.259615233471,39,0.164,PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY,MF
0.399555681864,10,0.164,CERAMIDE_METABOLIC_PROCESS,BP
0.165288832673,324,0.165,MEMBRANE_FRACTION,CC
-0.402780973694,15,0.166,KERATINOCYTE_DIFFERENTIATION,BP
0.180079576544,216,0.166,CATABOLIC_PROCESS,BP
0.404915988939,10,0.166,SPHINGOLIPID_BIOSYNTHETIC_PROCESS,BP
-0.407481676528,13,0.167,REGULATION_OF_CELL_SHAPE,BP
0.250211884077,43,0.167,POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,BP
0.26376794534,39,0.168,PROTEIN_OLIGOMERIZATION,BP
0.318137044118,18,0.168,POSITIVE_REGULATION_OF_T_CELL_ACTIVATION,BP
-0.30167169551,44,0.169,COATED_VESICLE,CC
0.256928945285,42,0.169,POTASSIUM_CHANNEL_ACTIVITY,MF
-0.395799601533,15,0.17,SIGNAL_SEQUENCE_BINDING,MF
0.249923746637,41,0.17,VESICULAR_FRACTION,CC
0.340747973651,16,0.17,HOMOPHILIC_CELL_ADHESION,BP
0.394572364287,10,0.17,TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.201054341856,103,0.171,ACTIN_CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
0.251563585618,44,0.171,JNK_CASCADE,BP
0.355670336549,12,0.171,ACETYLCHOLINE_BINDING,MF
-0.231218894642,204,0.173,CYTOSKELETON_ORGANIZATION_AND_BIOGENESIS,BP
-0.430197149105,10,0.174,S_PHASE_OF_MITOTIC_CELL_CYCLE,BP
-0.316499551265,36,0.174,TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS,MF
0.166257636048,312,0.174,SUBSTRATE_SPECIFIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.23128703272,51,0.174,ANATOMICAL_STRUCTURE_FORMATION,BP
0.263286438207,35,0.174,NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP
0.399693609504,10,0.174,INTEGRAL_TO_GOLGI_MEMBRANE,CC
-0.436494860963,11,0.175,MAINTENANCE_OF_CELLULAR_PROTEIN_LOCALIZATION,BP
-0.313405014432,34,0.175,TRANSLATIONAL_INITIATION,BP
0.260069972401,44,0.175,REGULATION_OF_PHOSPHORYLATION,BP
0.337885879173,15,0.175,AEROBIC_RESPIRATION,BP
-0.468991203492,9,0.176,EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX,CC
0.338925955212,16,0.176,OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORSNAD_OR_NADP_AS_ACCEPTOR,MF
-0.359019853042,20,0.177,NUCLEOTIDE_EXCISION_REPAIR,BP
-0.393968377828,16,0.179,SECRETORY_GRANULE,CC
0.215781408898,74,0.18,REGULATION_OF_HYDROLASE_ACTIVITY,BP
-0.433610698483,11,0.181,B_CELL_DIFFERENTIATION,BP
0.1945073985,129,0.181,SUBSTRATE_SPECIFIC_CHANNEL_ACTIVITY,MF
0.245515137904,48,0.181,INTEGRAL_TO_ORGANELLE_MEMBRANE,CC
0.265603869305,27,0.184,SKELETAL_MUSCLE_DEVELOPMENT,BP
0.381399504358,11,0.184,ARYLSULFATASE_ACTIVITY,MF
-0.375682847445,18,0.186,PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR,MF
-0.289530396617,50,0.188,CYSTEINE_TYPE_PEPTIDASE_ACTIVITY,MF
0.373661295092,11,0.188,LYSOSOME_ORGANIZATION_AND_BIOGENESIS,BP
0.389020172504,11,0.188,TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,BP
-0.436720142573,10,0.189,RESPONSE_TO_IONIZING_RADIATION,BP
0.271301006173,29,0.189,NEUROTRANSMITTER_BINDING,MF
0.323818884414,17,0.189,PIGMENT_BIOSYNTHETIC_PROCESS,BP
0.215915246907,76,0.19,NEGATIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER,BP
0.21922442596,63,0.19,REGULATION_OF_MAP_KINASE_ACTIVITY,BP
-0.403530474728,13,0.192,POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,BP
-0.356829192242,20,0.192,CORTICAL_CYTOSKELETON,CC
-0.289561571753,50,0.192,SPLICEOSOME,CC
-0.225798217362,208,0.192,NUCLEOSIDE_TRIPHOSPHATASE_ACTIVITY,MF
0.250434066816,36,0.192,POSITIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP
0.352814782276,14,0.192,CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY,MF
0.304883987219,19,0.193,B_CELL_ACTIVATION,BP
0.360947268008,12,0.194,T_CELL_DIFFERENTIATION,BP
0.18522152242,141,0.197,SOLUBLE_FRACTION,CC
0.241430784183,39,0.197,PROTEIN_KINASE_REGULATOR_ACTIVITY,MF
0.156993642713,305,0.198,LIPID_METABOLIC_PROCESS,BP
-0.416002516971,12,0.199,RHO_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,MF
-0.357698586739,20,0.199,HISTONE_DEACETYLASE_COMPLEX,CC
0.337713059693,13,0.199,REGULATION_OF_PH,BP
-0.444378792009,9,0.2,POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,BP
0.16650774679,282,0.2,PROTEIN_KINASE_CASCADE,BP
0.26372031173,28,0.2,LIGAND_GATED_CHANNEL_ACTIVITY,MF
-0.4257340814,11,0.201,PROTEIN_TARGETING_TO_MITOCHONDRION,BP
0.282063126519,23,0.201,EXOCYTOSIS,BP
0.166297356871,247,0.203,HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS,MF
0.294114484953,22,0.203,DI__TRI_VALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.270324290015,65,0.204,ENDOSOME,CC
0.194761226964,109,0.204,ENDOPEPTIDASE_ACTIVITY,MF
0.220567849613,70,0.204,NEURON_DIFFERENTIATION,BP
0.372593525618,11,0.204,IMMUNOLOGICAL_SYNAPSE,CC
0.161121180575,340,0.205,TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.354588139428,12,0.205,TRANSITION_METAL_ION_TRANSPORT,BP
-0.364896546237,17,0.207,REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,BP
-0.353887261808,20,0.207,TRANS_GOLGI_NETWORK,CC
0.299527364845,19,0.207,TRANSCRIPTION_FROM_RNA_POLYMERASE_III_PROMOTER,BP
-0.411909791001,11,0.208,NF_KAPPAB_BINDING,MF
-0.342303263971,20,0.209,PHOSPHOINOSITIDE_BINDING,MF
0.183013414117,143,0.209,NEGATIVE_REGULATION_OF_CELL_PROLIFERATION,BP
0.27753493643,26,0.209,GENERATION_OF_A_SIGNAL_INVOLVED_IN_CELL_CELL_SIGNALING,BP
0.374005855355,10,0.209,NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,BP
0.309286772099,17,0.21,NEGATIVE_REGULATION_OF_DNA_BINDING,BP
0.312747954286,15,0.21,AMINE_BINDING,MF
0.229567518329,45,0.211,HEMOSTASIS,BP
0.344527363268,13,0.211,DEAMINASE_ACTIVITY,MF
0.262953063214,28,0.212,RESPONSE_TO_HYPOXIA,BP
0.352023691513,12,0.212,REGULATION_OF_HOMEOSTATIC_PROCESS,BP
-0.423311396957,10,0.213,POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,BP
-0.41091879337,10,0.213,CELLULAR_RESPONSE_TO_STRESS,BP
0.318203133941,15,0.214,GLUTAMATE_SIGNALING_PATHWAY,BP
0.380356292111,9,0.214,NEUROPEPTIDE_BINDING,MF
-0.334601842454,22,0.216,DEOXYRIBONUCLEASE_ACTIVITY,MF
-0.318767756832,26,0.216,MOTOR_ACTIVITY,MF
0.190045085147,114,0.216,PROTEIN_HOMODIMERIZATION_ACTIVITY,MF
0.248333171863,32,0.216,LIPOPROTEIN_METABOLIC_PROCESS,BP
0.316588605049,14,0.216,MICROBODY_PART,CC
0.244477708029,36,0.217,STRIATED_MUSCLE_DEVELOPMENT,BP
0.367114886552,10,0.217,CELL_SOMA,CC
0.218476998027,61,0.218,PEPTIDE_BINDING,MF
0.2794162571,24,0.218,ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS,MF
0.310851848057,15,0.219,CELL_SUBSTRATE_ADHERENS_JUNCTION,CC
-0.398489459102,11,0.22,ENDOTHELIAL_CELL_MIGRATION,BP
-0.393687652348,13,0.22,GOLGI_STACK,CC
-0.36969681527,13,0.22,NUCLEOTIDE_KINASE_ACTIVITY,MF
0.20303305109,77,0.22,GENERATION_OF_NEURONS,BP
0.333340721517,14,0.22,INACTIVATION_OF_MAPK_ACTIVITY,BP
-0.374541061485,15,0.221,THIOLESTER_HYDROLASE_ACTIVITY,MF
-0.269388699908,62,0.221,PROTEIN_RNA_COMPLEX_ASSEMBLY,BP
0.342532774693,10,0.221,REGULATION_OF_AXONOGENESIS,BP
0.352986969905,11,0.221,PROTEIN_MATURATION,BP
0.380356292111,9,0.221,NEUROPEPTIDE_RECEPTOR_ACTIVITY,MF
-0.30049084597,33,0.222,SMALL_GTPASE_BINDING,MF
0.308529207357,16,0.222,GLUTAMATE_RECEPTOR_ACTIVITY,MF
0.311935744994,17,0.222,POSITIVE_REGULATION_OF_PROTEIN_AMINO_ACID_PHOSPHORYLATION,BP
0.347789944918,12,0.222,VACUOLE_ORGANIZATION_AND_BIOGENESIS,BP
0.226109404251,50,0.224,VASCULATURE_DEVELOPMENT,BP
-0.301061946006,32,0.225,NUCLEAR_BODY,CC
0.278308418524,23,0.225,PEPTIDYL_TYROSINE_PHOSPHORYLATION,BP
0.318355290425,15,0.225,SH2_DOMAIN_BINDING,MF
0.356714249325,10,0.225,MONOCARBOXYLIC_ACID_TRANSPORT,BP
0.360218941332,10,0.225,RESPONSE_TO_HEAT,BP
-0.273149678093,57,0.226,CELLULAR_PROTEIN_CATABOLIC_PROCESS,BP
0.317785223129,14,0.226,MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,BP
-0.334224982486,21,0.227,MITOCHONDRIAL_TRANSPORT,BP
-0.276816118129,52,0.227,STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,MF
0.334933761839,13,0.227,MYELOID_LEUKOCYTE_DIFFERENTIATION,BP
0.359247048187,10,0.227,HORMONE_BINDING,MF
-0.364882520196,15,0.228,TUBE_MORPHOGENESIS,BP
-0.338784774666,19,0.228,EXONUCLEASE_ACTIVITY,MF
0.267886454272,23,0.228,INTERMEDIATE_FILAMENT,CC
-0.394770797213,13,0.229,NLS_BEARING_SUBSTRATE_IMPORT_INTO_NUCLEUS,BP
-0.28957097577,42,0.229,REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,BP
-0.286144946761,47,0.229,BRAIN_DEVELOPMENT,BP
0.246119705846,37,0.229,CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY,MF
0.280763037352,23,0.229,AUXILIARY_TRANSPORT_PROTEIN_ACTIVITY,MF
0.188947609934,98,0.23,GATED_CHANNEL_ACTIVITY,MF
-0.297504369618,31,0.231,PHOSPHOINOSITIDE_METABOLIC_PROCESS,BP
0.30875123838,15,0.231,SULFURIC_ESTER_HYDROLASE_ACTIVITY,MF
-0.367818958673,15,0.232,ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY,MF
0.195894848377,103,0.232,CELL_PROJECTION,CC
-0.358788129336,15,0.233,SODIUM_CHANNEL_ACTIVITY,MF
0.235587009152,39,0.233,NUCLEOTIDE_METABOLIC_PROCESS,BP
-0.390005125192,13,0.234,3_5_EXONUCLEASE_ACTIVITY,MF
-0.349136599223,18,0.235,POLYSACCHARIDE_METABOLIC_PROCESS,BP
0.188799121445,106,0.235,CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,BP
0.214596493547,57,0.235,VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,MF
-0.328622459549,23,0.236,PROTEIN_AMINO_ACID_LIPIDATION,BP
-0.307500865774,28,0.236,VESICLE_MEMBRANE,CC
0.202693345068,75,0.236,PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,MF
0.26450922212,21,0.237,ANTIGEN_BINDING,MF
0.32914129148,12,0.237,REGULATION_OF_JNK_CASCADE,BP
-0.402531484152,10,0.238,VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY,MF
-0.298624709692,34,0.238,GTPASE_BINDING,MF
0.229551716891,39,0.238,PHOSPHOINOSITIDE_MEDIATED_SIGNALING,BP
0.285394338308,18,0.238,CELL_STRUCTURE_DISASSEMBLY_DURING_APOPTOSIS,BP
0.348833908006,10,0.238,ACTIN_FILAMENT_BASED_MOVEMENT,BP
0.394515463348,8,0.238,DETECTION_OF_ABIOTIC_STIMULUS,BP
-0.419025180773,10,0.239,BETA_TUBULIN_BINDING,MF
-0.331616923969,21,0.239,STEROID_BIOSYNTHETIC_PROCESS,BP
0.235578693242,36,0.24,ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS,BP
0.261874657601,22,0.242,MAINTENANCE_OF_LOCALIZATION,BP
0.32802330539,11,0.242,OLIGOSACCHARIDE_METABOLIC_PROCESS,BP
-0.423247727195,8,0.244,PHOTORECEPTOR_CELL_MAINTENANCE,BP
0.222016969058,46,0.244,REGULATION_OF_DNA_BINDING,BP
0.265810828142,23,0.247,REGULATION_OF_MITOTIC_CELL_CYCLE,BP
0.310123289358,13,0.247,MICROBODY_MEMBRANE,CC
0.230538790318,37,0.248,RHO_PROTEIN_SIGNAL_TRANSDUCTION,BP
0.301535233487,14,0.248,PML_BODY,CC
0.365215268314,9,0.248,PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,BP
-0.412037441841,9,0.249,COFACTOR_TRANSPORTER_ACTIVITY,MF
0.276295911377,18,0.249,NEGATIVE_REGULATION_OF_BINDING,BP
-0.353134470171,14,0.25,RIBONUCLEOTIDE_METABOLIC_PROCESS,BP
0.259787596071,25,0.251,POSITIVE_REGULATION_OF_PHOSPHATE_METABOLIC_PROCESS,BP
0.261197848916,24,0.251,CALMODULIN_BINDING,MF
-0.392744361333,12,0.252,SPECIFIC_TRANSCRIPTIONAL_REPRESSOR_ACTIVITY,MF
-0.348762913206,14,0.252,DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY,MF
0.176743104015,128,0.252,TISSUE_DEVELOPMENT,BP
0.274041184528,20,0.252,DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS,BP
-0.388166280085,12,0.253,GLAND_DEVELOPMENT,BP
-0.384027637809,11,0.253,KINASE_ACTIVATOR_ACTIVITY,MF
0.225022827859,40,0.253,BLOOD_COAGULATION,BP
0.244332518392,28,0.253,NEUROTRANSMITTER_RECEPTOR_ACTIVITY,MF
0.316588605049,14,0.254,PEROXISOMAL_PART,CC
0.267886454272,23,0.255,INTERMEDIATE_FILAMENT_CYTOSKELETON,CC
0.288590664153,19,0.255,CELLULAR_RESPIRATION,BP
0.301074843457,14,0.255,CARBOXY_LYASE_ACTIVITY,MF
-0.300729968126,29,0.256,MONOOXYGENASE_ACTIVITY,MF
0.310123289358,13,0.257,PEROXISOMAL_MEMBRANE,CC
0.32348591618,11,0.257,APOPTOTIC_MITOCHONDRIAL_CHANGES,BP
-0.402662178075,10,0.258,PROTEIN_DEACETYLASE_ACTIVITY,MF
0.238740550807,34,0.258,TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,BP
-0.363089755577,12,0.259,REGIONALIZATION,BP
0.219950960522,49,0.26,NUCLEOBASENUCLEOSIDE_AND_NUCLEOTIDE_METABOLIC_PROCESS,BP
0.313513194207,12,0.26,ISOPRENOID_METABOLIC_PROCESS,BP
0.349694210517,8,0.26,NICOTINIC_ACETYLCHOLINE_GATED_RECEPTOR_CHANNEL_COMPLEX,CC
-0.36073513428,12,0.261,MAP_KINASE_ACTIVITY,MF
-0.350012794742,15,0.262,REGULATION_OF_CATABOLIC_PROCESS,BP
0.173915244696,111,0.262,I_KAPPAB_KINASE_NF_KAPPAB_CASCADE,BP
-0.351441128176,14,0.263,DRUG_BINDING,MF
-0.308625971847,23,0.263,COLLAGEN,CC
-0.300306823567,30,0.263,EXTRACELLULAR_STRUCTURE_ORGANIZATION_AND_BIOGENESIS,BP
