escore,length,pvalue,signature,type
0.402294079,17,0.078,STRIATED_MUSCLE_DEVELOPMENT,BP
0.464836158,11,0.078,POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,BP
0.33455685,26,0.08,COENZYME_METABOLIC_PROCESS,BP
0.731710868,3,0.08,COFACTOR_TRANSPORTER_ACTIVITY,MF
0.414404246,14,0.081,COENZYME_BINDING,MF
0.257941541,63,0.082,POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP
0.327328371,26,0.082,REGULATION_OF_BINDING,BP
0.445682129,12,0.082,EXTRINSIC_TO_MEMBRANE,CC
0.493810601,9,0.083,DEVELOPMENTAL_MATURATION,BP
0.555488336,7,0.083,DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,BP
0.463811905,12,0.084,PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY,MF
0.251415759,61,0.085,ELECTRON_CARRIER_ACTIVITY,MF
-0.411091651,21,0.086,VIRAL_REPRODUCTION,BP
-0.430433098,20,0.087,VIRAL_REPRODUCTIVE_PROCESS,BP
0.412424593,15,0.087,RESPONSE_TO_HYPOXIA,BP
0.587769506,6,0.087,PDZ_DOMAIN_BINDING,MF
0.265417797,51,0.088,PROTEIN_FOLDING,BP
-0.49661884,11,0.089,ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION,BP
-0.441942956,17,0.089,GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,BP
0.900576593,1,0.089,VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,MF
-0.6300423,5,0.09,NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,BP
0.216907399,114,0.09,NERVOUS_SYSTEM_DEVELOPMENT,BP
0.900576593,1,0.091,VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY,MF
0.600726744,5,0.092,POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION,BP
0.65731213,4,0.092,sialic_acid,PTM
-0.444737757,17,0.093,DNA_DAMAGE_RESPONSESIGNAL_TRANSDUCTION,BP
-0.295020025,86,0.093,MACROMOLECULE_CATABOLIC_PROCESS,BP
0.472456948,10,0.093,REGULATION_OF_LYMPHOCYTE_ACTIVATION,BP
0.58225618,6,0.093,LYSOSOME_ORGANIZATION_AND_BIOGENESIS,BP
0.595135011,5,0.094,POSITIVE_REGULATION_OF_PROTEIN_SECRETION,BP
-0.90229079,1,0.095,SODIUM_ION_TRANSPORT,BP
-0.308304955,61,0.096,REGULATION_OF_KINASE_ACTIVITY,BP
0.605062433,5,0.096,SMOOTH_MUSCLE_CONTRACTION_GO_0006939,BP
0.707763482,3,0.096,PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.644472166,5,0.097,HISTONE_METHYLTRANSFERASE_ACTIVITY,MF
0.174218033,283,0.097,PROTEIN_MODIFICATION_PROCESS,BP
-0.582819244,6,0.098,MAP_KINASE_ACTIVITY,MF
-0.499131932,11,0.098,HISTONE_ACETYLTRANSFERASE_ACTIVITY,MF
0.607983783,5,0.098,CARBOHYDRATE_TRANSPORT,BP
0.587937161,5,0.1,PEPTIDE_METABOLIC_PROCESS,BP
-0.439312682,16,0.101,ORGANELLE_LOCALIZATION,BP
0.242652069,69,0.101,NEUROLOGICAL_SYSTEM_PROCESS,BP
0.31586307,26,0.101,INTERCELLULAR_JUNCTION,CC
0.652946679,4,0.101,INTERLEUKIN_1_SECRETION,BP
-0.520605629,8,0.102,N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,BP
0.486774981,8,0.102,OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS,MF
0.561817248,6,0.102,B_CELL_ACTIVATION,BP
0.595825038,5,0.102,REGULATION_OF_JAK_STAT_CASCADE,BP
0.900576593,1,0.102,VOLTAGE_GATED_CALCIUM_CHANNEL_COMPLEX,CC
0.377512538,15,0.103,CELL_PROJECTION_BIOGENESIS,BP
0.583149314,5,0.103,RESPONSE_TO_TOXIN,BP
0.433927687,12,0.104,MICROTUBULE_BASED_MOVEMENT,BP
0.599341485,5,0.104,REGULATION_OF_NEUROTRANSMITTER_LEVELS,BP
0.774470075,2,0.104,SIALYLTRANSFERASE_ACTIVITY,MF
0.900576593,1,0.104,VOLTAGE_GATED_CHANNEL_ACTIVITY,MF
0.326906926,26,0.105,NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,BP
0.401748085,14,0.105,LAMELLIPODIUM,CC
0.454950941,10,0.105,RIBONUCLEOTIDE_METABOLIC_PROCESS,BP
0.293313968,31,0.106,LYSOSOME,CC
0.565600649,6,0.106,POSITIVE_REGULATION_OF_CELL_MIGRATION,BP
0.796156973,2,0.106,REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,BP
0.165606474,299,0.107,BIOPOLYMER_MODIFICATION,BP
0.245602002,60,0.107,CELL_CELL_SIGNALING,BP
0.393680609,14,0.107,JAK_STAT_CASCADE,BP
-0.413760151,18,0.108,RAS_GTPASE_BINDING,MF
-0.31825478,56,0.108,CHROMOSOMAL_PART,CC
0.198960197,123,0.108,RECEPTOR_BINDING,MF
0.482320473,9,0.108,ANTIGEN_BINDING,MF
0.61497837,5,0.108,thioester_bond,PTM
0.329885003,23,0.109,SECOND_MESSENGER_MEDIATED_SIGNALING,BP
0.498805214,9,0.109,NEGATIVE_REGULATION_OF_DNA_BINDING,BP
0.595678645,5,0.109,CYTOKINE_BINDING,MF
0.17028489,283,0.11,NEGATIVE_REGULATION_OF_CELLULAR_PROCESS,BP
0.579172496,5,0.11,PHOSPHOLIPASE_C_ACTIVATION,BP
0.398175132,14,0.112,RESPONSE_TO_VIRUS,BP
0.430546351,11,0.112,NLS_BEARING_SUBSTRATE_IMPORT_INTO_NUCLEUS,BP
-0.306552801,62,0.113,REGULATION_OF_TRANSFERASE_ACTIVITY,BP
0.398656215,13,0.113,REGULATION_OF_INTRACELLULAR_TRANSPORT,BP
0.429124265,10,0.113,CYTOPLASM_ORGANIZATION_AND_BIOGENESIS,BP
0.429817479,10,0.113,PROTEIN_PHOSPHATASE_TYPE_2A_REGULATOR_ACTIVITY,MF
0.447160132,10,0.113,ACTIN_FILAMENT,CC
0.643305671,4,0.113,IMMUNOLOGICAL_SYNAPSE,CC
-0.40449569,19,0.114,TRANSPORT_VESICLE,CC
0.240380276,59,0.115,PHOSPHORIC_MONOESTER_HYDROLASE_ACTIVITY,MF
0.403886701,13,0.115,CORTICAL_CYTOSKELETON,CC
0.420701389,13,0.115,EPIDERMAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,BP
-0.486762793,10,0.116,TRANS_GOLGI_NETWORK_TRANSPORT_VESICLE,CC
0.223698858,83,0.117,myristate,PTM
-0.356260503,33,0.118,NUCLEOTIDYLTRANSFERASE_ACTIVITY,MF
0.415142079,13,0.118,RHO_GTPASE_ACTIVATOR_ACTIVITY,MF
0.440742712,10,0.118,ENDOPLASMIC_RETICULUM_LUMEN,CC
-0.432229707,15,0.119,EXONUCLEASE_ACTIVITY,MF
0.511136345,7,0.119,REGULATION_OF_MAPKKK_CASCADE,BP
0.431552156,11,0.12,REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS,BP
-0.316633694,47,0.121,PROTEIN_C_TERMINUS_BINDING,MF
0.340157481,21,0.121,CELLULAR_COMPONENT_DISASSEMBLY,BP
0.627729981,4,0.121,LYSOSOMAL_MEMBRANE,CC
-0.571410389,6,0.122,NEGATIVE_REGULATION_OF_TRANSLATION,BP
0.461433291,9,0.122,NUCLEOTIDE_KINASE_ACTIVITY,MF
0.76324813,2,0.122,INOSITOL_OR_PHOSPHATIDYLINOSITOL_PHOSPHODIESTERASE_ACTIVITY,MF
0.304319656,25,0.123,UBIQUITIN_CYCLE,BP
0.579639006,5,0.124,REGULATION_OF_JNK_CASCADE,BP
-0.256187289,156,0.125,CELL_CYCLE_GO_0007049,BP
0.537631169,6,0.126,REGULATION_OF_PROTEIN_POLYMERIZATION,BP
-0.289785733,60,0.127,REGULATION_OF_PROTEIN_KINASE_ACTIVITY,BP
0.774905793,2,0.127,GATED_CHANNEL_ACTIVITY,MF
-0.531860309,8,0.128,PROTEIN_METHYLTRANSFERASE_ACTIVITY,MF
0.221660232,74,0.128,SUBSTRATE_SPECIFIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.408545671,12,0.128,NEGATIVE_REGULATION_OF_CELL_ADHESION,BP
0.569880642,5,0.128,SUPEROXIDE_METABOLIC_PROCESS,BP
-0.384406778,20,0.129,DNA_PACKAGING,BP
-0.382328346,18,0.129,DNA_DEPENDENT_ATPASE_ACTIVITY,MF
-0.428696221,13,0.13,SPECIFIC_RNA_POLYMERASE_II_TRANSCRIPTION_FACTOR_ACTIVITY,MF
0.392447016,13,0.13,DRUG_BINDING,MF
0.469094833,9,0.13,SECRETORY_GRANULE,CC
0.318700969,24,0.131,CYTOKINE_PRODUCTION,BP
0.52847552,6,0.131,REGULATION_OF_T_CELL_PROLIFERATION,BP
0.529784139,6,0.132,PYRIMIDINE_NUCLEOTIDE_METABOLIC_PROCESS,BP
-0.489011304,9,0.133,TRNA_PROCESSING,BP
0.151626295,394,0.134,ESTABLISHMENT_OF_LOCALIZATION,BP
-0.347207781,29,0.135,NUCLEAR_CHROMOSOME,CC
0.615311984,4,0.135,MAINTENANCE_OF_PROTEIN_LOCALIZATION,BP
-0.343223022,35,0.136,CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT,BP
0.294179882,29,0.136,CELL_CORTEX,CC
0.39735745,12,0.136,ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.752935088,2,0.136,SYNAPSE_ORGANIZATION_AND_BIOGENESIS,BP
-0.215872924,596,0.137,CELLULAR_MACROMOLECULE_METABOLIC_PROCESS,BP
0.326413611,21,0.137,PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,BP
0.45683893,9,0.137,CORTICAL_ACTIN_CYTOSKELETON,CC
-0.557293516,6,0.138,REGULATION_OF_CATABOLIC_PROCESS,BP
-0.406271039,16,0.138,MITOCHONDRIAL_OUTER_MEMBRANE,CC
0.295589043,26,0.138,POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,BP
0.463763359,8,0.139,REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS,BP
0.46651939,8,0.139,SARCOMERE,CC
0.518403246,6,0.139,LYMPHOCYTE_DIFFERENTIATION,BP
0.629992456,4,0.139,INORGANIC_ANION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.217941765,82,0.14,TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.421930377,16,0.141,MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.19971984,102,0.141,SUBSTRATE_SPECIFIC_TRANSPORTER_ACTIVITY,MF
0.336290833,19,0.141,CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,BP
0.55380847,5,0.141,MICROVILLUS,CC
0.742362843,2,0.141,POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,BP
0.200057388,100,0.142,PROTEIN_COMPLEX_ASSEMBLY,BP
0.434461258,9,0.142,REGULATION_OF_ACTIN_FILAMENT_LENGTH,BP
0.445147272,8,0.142,PHOSPHOINOSITIDE_MEDIATED_SIGNALING,BP
0.27194771,33,0.143,NUCLEAR_IMPORT,BP
0.293313968,31,0.143,LYTIC_VACUOLE,CC
-0.861461742,1,0.144,SULFOTRANSFERASE_ACTIVITY,MF
0.434461258,9,0.144,REGULATION_OF_CELLULAR_COMPONENT_SIZE,BP
0.68589244,3,0.144,PHOSPHOLIPASE_C_ACTIVITY,MF
-0.277036891,85,0.145,REGULATION_OF_CELL_CYCLE,BP
-0.43866408,13,0.146,VIRAL_GENOME_REPLICATION,BP
0.249883012,46,0.146,LIPID_BIOSYNTHETIC_PROCESS,BP
0.137847852,374,0.147,TRANSPORT,BP
0.615311984,4,0.147,MAINTENANCE_OF_CELLULAR_PROTEIN_LOCALIZATION,BP
0.264750653,37,0.148,ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.445299294,8,0.148,CDC42_PROTEIN_SIGNAL_TRANSDUCTION,BP
0.745131041,2,0.148,CIRCADIAN_RHYTHM,BP
-0.310001454,48,0.149,M_PHASE_OF_MITOTIC_CELL_CYCLE,BP
0.451718392,8,0.149,TRICARBOXYLIC_ACID_CYCLE_INTERMEDIATE_METABOLIC_PROCESS,BP
0.457456513,7,0.15,REGULATION_OF_NEUROGENESIS,BP
0.46256471,8,0.15,REGULATION_OF_ACTIN_POLYMERIZATION_AND_OR_DEPOLYMERIZATION,BP
-0.216312638,590,0.151,CELLULAR_PROTEIN_METABOLIC_PROCESS,BP
0.545266116,5,0.151,VACUOLAR_PART,CC
0.545266116,5,0.151,VACUOLAR_MEMBRANE,CC
-0.564318343,5,0.152,TISSUE_MORPHOGENESIS,BP
-0.339658905,29,0.152,GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,BP
0.381489525,13,0.152,SH3_DOMAIN_BINDING,MF
0.252632288,43,0.153,G_PROTEIN_COUPLED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY,BP
0.597553313,4,0.154,POSITIVE_REGULATION_OF_PROTEIN_AMINO_ACID_PHOSPHORYLATION,BP
0.61111128,4,0.154,CELLULAR_RESPONSE_TO_STRESS,BP
0.265270318,35,0.155,GTPASE_ACTIVATOR_ACTIVITY,MF
0.166310064,213,0.156,TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,MF
0.275675274,29,0.156,IMMUNE_SYSTEM_DEVELOPMENT,BP
0.299738721,25,0.156,POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS,BP
0.3524395,14,0.156,REGULATION_OF_CELL_DIFFERENTIATION,BP
0.520063166,6,0.156,EPITHELIAL_TO_MESENCHYMAL_TRANSITION,BP
-0.312389952,47,0.157,MITOSIS,BP
0.177379673,165,0.157,ENDOPLASMIC_RETICULUM,CC
0.42034279,8,0.159,OXIDOREDUCTASE_ACTIVITY_GO_0016706,MF
0.42762755,9,0.159,ATPASE_ACTIVITY_COUPLED_TO_TRANSMEMBRANE_MOVEMENT_OF_IONS_PHOSPHORYLATIVE_MECHANISM,MF
-0.436660837,11,0.16,RECEPTOR_SIGNALING_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,MF
0.266652616,32,0.16,INTERPHASE,BP
-0.354893375,23,0.161,GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,MF
0.602276271,4,0.161,BRUSH_BORDER,CC
0.551920338,5,0.162,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.393884075,16,0.163,VIRAL_INFECTIOUS_CYCLE,BP
0.425201721,8,0.164,TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY,MF
-0.753428928,2,0.165,REGULATED_SECRETORY_PATHWAY,BP
0.281559283,27,0.165,HEMOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT,BP
0.316460156,19,0.165,PROTEIN_UBIQUITINATION,BP
0.462113872,7,0.165,PROTEIN_POLYUBIQUITINATION,BP
0.594884415,4,0.165,STRIATED_MUSCLE_CONTRACTION_GO_0006941,BP
0.701371571,2,0.165,PHOSPHORUS_OXYGEN_LYASE_ACTIVITY,MF
0.527257823,5,0.166,L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.719454088,2,0.167,INTERLEUKIN_BINDING,MF
0.477650223,7,0.168,MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,BP
-0.458873545,10,0.169,MICROTUBULE_ORGANIZING_CENTER_PART,CC
0.236767614,46,0.169,SMALL_GTPASE_REGULATOR_ACTIVITY,MF
0.445147272,8,0.169,G_PROTEIN_SIGNALING_COUPLED_TO_IP3_SECOND_MESSENGERPHOSPHOLIPASE_C_ACTIVATING,BP
0.525301813,5,0.169,REGULATION_OF_DEFENSE_RESPONSE,BP
-0.523403734,6,0.17,PROTEIN_DEACETYLASE_ACTIVITY,MF
0.206618869,79,0.17,REGULATION_OF_CELLULAR_PROTEIN_METABOLIC_PROCESS,BP
0.639172663,3,0.17,PHOSPHOLIPASE_A2_ACTIVITY,MF
-0.514688162,6,0.172,SYNAPTIC_VESICLE,CC
-0.4043612,15,0.172,SPINDLE_MICROTUBULE,CC
0.207643522,84,0.173,REGULATION_OF_PROTEIN_METABOLIC_PROCESS,BP
0.295347828,26,0.173,HEMOPOIESIS,BP
0.527177196,5,0.173,CELL_PROJECTION_PART,CC
0.337750547,15,0.174,ADHERENS_JUNCTION,CC
0.435337301,8,0.174,CELL_MATURATION,BP
0.432223662,8,0.175,ISOPRENOID_METABOLIC_PROCESS,BP
-0.364664641,23,0.176,NUCLEOBASENUCLEOSIDENUCLEOTIDE_AND_NUCLEIC_ACID_TRANSPORT,BP
0.203101339,86,0.176,MEMBRANE_ORGANIZATION_AND_BIOGENESIS,BP
0.470849422,6,0.176,DIGESTION,BP
0.626812159,3,0.176,MONOOXYGENASE_ACTIVITY,MF
-0.349345224,23,0.177,GTPASE_BINDING,MF
-0.207800482,881,0.177,ubl_conjugation,PTM
0.462607063,7,0.177,REGULATION_OF_VIRAL_REPRODUCTION,BP
-0.661993198,3,0.178,TRANSITION_METAL_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.182501947,134,0.178,PROTEIN_KINASE_CASCADE,BP
0.252396134,38,0.178,CELL_JUNCTION,CC
0.28823574,24,0.178,HYDROLASE_ACTIVITY_ACTING_ON_GLYCOSYL_BONDS,MF
0.425602368,7,0.178,MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION_AND_BIOGENESIS,BP
0.464436652,6,0.178,NUCLEOTIDE_SUGAR_METABOLIC_PROCESS,BP
0.313797918,18,0.179,DNA_CATABOLIC_PROCESS,BP
-0.301311273,42,0.18,TRANSCRIPTION_COREPRESSOR_ACTIVITY,MF
0.489328486,6,0.18,RESPONSE_TO_DRUG,BP
-0.523403734,6,0.181,DEACETYLASE_ACTIVITY,MF
0.701682671,2,0.181,TRIACYLGLYCEROL_METABOLIC_PROCESS,BP
0.453963483,7,0.182,OLIGOSACCHARIDE_METABOLIC_PROCESS,BP
0.639802385,3,0.183,FEMALE_GAMETE_GENERATION,BP
0.473554665,6,0.184,ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,MF
0.576707203,4,0.184,glutathionylation,PTM
-0.334406062,27,0.185,SINGLE_STRANDED_DNA_BINDING,MF
0.359772495,12,0.185,REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,BP
-0.258349982,104,0.186,TRANSCRIPTION_FACTOR_ACTIVITY,MF
0.404087458,9,0.186,ACTIN_FILAMENT_BUNDLE_FORMATION,BP
0.624006235,3,0.187,CARBOHYDRATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.385749414,10,0.188,NEGATIVE_REGULATION_OF_BINDING,BP
0.445700833,7,0.188,BIOPOLYMER_BIOSYNTHETIC_PROCESS,BP
0.551434859,4,0.19,POLYSACCHARIDE_METABOLIC_PROCESS,BP
0.551434859,4,0.19,CELLULAR_POLYSACCHARIDE_METABOLIC_PROCESS,BP
0.32785333,16,0.191,POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,BP
-0.455294677,8,0.192,CHROMATIN_ASSEMBLY,BP
0.166191877,153,0.193,PHOSPHOTRANSFERASE_ACTIVITY_ALCOHOL_GROUP_AS_ACCEPTOR,MF
0.242692265,35,0.194,UNFOLDED_PROTEIN_BINDING,MF
-0.488455865,6,0.195,PROTEIN_STABILIZATION,BP
-0.791179679,1,0.196,MALE_GONAD_DEVELOPMENT,BP
0.349098273,13,0.196,LEUKOCYTE_DIFFERENTIATION,BP
-0.328266707,31,0.198,TRANSFERASE_ACTIVITY_TRANSFERRING_GROUPS_OTHER_THAN_AMINO_ACYL_GROUPS,MF
-0.315069906,33,0.198,PHOSPHOLIPID_METABOLIC_PROCESS,BP
0.241296245,41,0.198,RAS_PROTEIN_SIGNAL_TRANSDUCTION,BP
0.378654015,10,0.198,NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,BP
0.70978803,2,0.198,CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS,BP
0.409644347,8,0.199,RESPONSE_TO_NUTRIENT_LEVELS,BP
0.479077231,6,0.2,CENTROSOME_ORGANIZATION_AND_BIOGENESIS,BP
0.272511621,23,0.203,PEPTIDE_BINDING,MF
-0.384879605,14,0.204,NEGATIVE_REGULATION_OF_TRANSFERASE_ACTIVITY,BP
-0.384172701,15,0.204,HYDROGEN_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.539516919,5,0.205,MEIOTIC_RECOMBINATION,BP
-0.27094195,67,0.205,REPRODUCTION,BP
0.335194451,14,0.205,FEMALE_PREGNANCY,BP
0.781206171,1,0.205,DETECTION_OF_ABIOTIC_STIMULUS,BP
0.408487583,8,0.206,PURINE_NUCLEOTIDE_METABOLIC_PROCESS,BP
0.701371571,2,0.206,CYCLASE_ACTIVITY,MF
-0.336319292,22,0.207,SMALL_GTPASE_BINDING,MF
0.367291662,11,0.207,INSULIN_RECEPTOR_SIGNALING_PATHWAY,BP
0.29382745,21,0.208,MAGNESIUM_ION_BINDING,MF
0.431377343,7,0.209,PHOSPHOLIPID_TRANSPORTER_ACTIVITY,MF
-0.535830917,5,0.21,NEGATIVE_REGULATION_OF_DNA_REPLICATION,BP
0.612938426,3,0.21,LTQ,PTM
0.686835107,2,0.21,AMINE_BINDING,MF
0.348755179,11,0.211,CELL_SUBSTRATE_ADHERENS_JUNCTION,CC
0.364058,10,0.211,ENDOCYTIC_VESICLE,CC
0.668908009,2,0.211,SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.192007309,79,0.213,ADENYL_RIBONUCLEOTIDE_BINDING,MF
0.412401461,7,0.213,HEME_METABOLIC_PROCESS,BP
0.419053933,7,0.213,PHOSPHATASE_INHIBITOR_ACTIVITY,MF
0.675342893,2,0.213,NEUROTRANSMITTER_BINDING,MF
-0.479679829,6,0.214,NUCLEOSOME_ASSEMBLY,BP
0.262552092,26,0.215,CELL_CYCLE_ARREST_GO_0007050,BP
-0.467049086,7,0.216,REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,BP
-0.423957861,10,0.216,PHOSPHATASE_BINDING,MF
0.602920082,3,0.218,GLUCAN_METABOLIC_PROCESS,BP
0.781206171,1,0.218,DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION,BP
0.193435991,82,0.219,ADENYL_NUCLEOTIDE_BINDING,MF
0.408688041,7,0.221,MYELOID_LEUKOCYTE_DIFFERENTIATION,BP
-0.431845949,9,0.222,DNA_REPLICATION_INITIATION,BP
-0.361343624,17,0.222,MRNA_BINDING,MF
-0.355949373,19,0.223,ENDOSOME_TRANSPORT,BP
-0.307942091,37,0.223,GLYCOPROTEIN_METABOLIC_PROCESS,BP
0.417926342,6,0.223,HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS,MF
0.610756041,3,0.223,EXTERNAL_SIDE_OF_PLASMA_MEMBRANE,CC
0.781206171,1,0.223,PHOTOTRANSDUCTION,BP
0.245473614,35,0.224,VACUOLE,CC
-0.496421313,5,0.225,SINGLE_STRANDED_RNA_BINDING,MF
-0.48435231,6,0.225,CYTOKINE_AND_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY,BP
0.485571386,5,0.227,TELOMERIC_DNA_BINDING,MF
-0.513372545,5,0.228,G1_PHASE_OF_MITOTIC_CELL_CYCLE,BP
0.1741726,110,0.228,PURINE_RIBONUCLEOTIDE_BINDING,MF
0.345315526,12,0.228,CARBOHYDRATE_CATABOLIC_PROCESS,BP
0.675342893,2,0.232,NEUROTRANSMITTER_RECEPTOR_ACTIVITY,MF
-0.363591216,16,0.233,ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT,BP
0.175255671,113,0.233,PURINE_NUCLEOTIDE_BINDING,MF
0.479387662,5,0.233,HOMOPHILIC_CELL_ADHESION,BP
-0.748636434,1,0.234,DETECTION_OF_CHEMICAL_STIMULUS,BP
0.226368313,37,0.234,PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,MF
-0.382062846,12,0.235,SPINDLE_POLE,CC
0.356308828,11,0.235,SPINDLE_ORGANIZATION_AND_BIOGENESIS,BP
-0.345586311,18,0.236,DNA_HELICASE_ACTIVITY,MF
-0.270017508,61,0.236,GTPASE_ACTIVITY,MF
0.345315526,12,0.236,CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,BP
0.271349323,22,0.238,MICROTUBULE_BINDING,MF
0.276996868,20,0.238,MOLECULAR_ADAPTOR_ACTIVITY,MF
0.169611663,121,0.239,NUCLEOTIDE_BINDING,MF
0.240426687,30,0.241,MICROBODY,CC
-0.296424961,38,0.242,CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
0.285505455,17,0.242,MICROSOME,CC
0.396505277,7,0.242,GLUCOSE_CATABOLIC_PROCESS,BP
0.568397792,3,0.242,T_CELL_DIFFERENTIATION,BP
0.201904418,62,0.244,MICROTUBULE_BASED_PROCESS,BP
0.428348827,6,0.244,MITOCHONDRIAL_MEMBRANE_ORGANIZATION_AND_BIOGENESIS,BP
0.668908009,2,0.245,MONOSACCHARIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.338826371,19,0.246,REGULATION_OF_MITOSIS,BP
0.295635363,16,0.246,MYELOID_CELL_DIFFERENTIATION,BP
0.387869937,8,0.247,STEROL_BINDING,MF
-0.420670094,9,0.248,REGULATION_OF_DNA_REPLICATION,BP
-0.204131671,660,0.249,PROTEIN_METABOLIC_PROCESS,BP
-0.321432661,27,0.25,INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,MF
-0.3084856,29,0.25,TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS,MF
0.359136692,9,0.25,REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,BP
-0.397005004,10,0.251,SISTER_CHROMATID_SEGREGATION,BP
0.28784599,18,0.251,HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDESCATALYZING_TRANSMEMBRANE_MOVEMENT_OF_SUBSTANCES,MF
0.569290725,3,0.251,RESPONSE_TO_XENOBIOTIC_STIMULUS,BP
-0.397005004,10,0.252,MITOTIC_SISTER_CHROMATID_SEGREGATION,BP
0.317366982,13,0.253,CELL_MATRIX_JUNCTION,CC
0.163379332,125,0.254,PROTEIN_KINASE_ACTIVITY,MF
0.409925664,7,0.255,EMBRYONIC_MORPHOGENESIS,BP
0.495424984,4,0.255,SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS,BP
0.641495651,2,0.255,CALCIUM_CHANNEL_ACTIVITY,MF
-0.276423908,46,0.256,LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS,MF
0.285505455,17,0.256,VESICULAR_FRACTION,CC
-0.753311516,1,0.258,NEUROTRANSMITTER_SECRETION,BP
0.284476075,17,0.259,NEGATIVE_REGULATION_OF_GROWTH,BP
0.624064838,2,0.26,INTERCALATED_DISC,CC
-0.38586406,10,0.262,REGULATION_OF_GTPASE_ACTIVITY,BP
-0.474784313,5,0.264,SYMPORTER_ACTIVITY,MF
