gene,cor
MAK,0.106049558358
MAK16,-0.0274175236367
MAL,-0.195761134572
MAL2,0.134877380742
MALL,0.153324514232
MALSU1,0.0056319557828
MALT1,-0.0914058239576
MAMDC2,-0.0227823004747
MAMDC4,-0.107888774292
MAML1,0.0994654082039
MAML2,0.168892736281
MAML3,0.00884625893065
MAMLD1,-0.0703107692493
MAMSTR,0.0285780782242
MAN1A1,-0.0191505660338
MAN1A2,0.0114281962248
MAN1B1,-0.00828243559344
MAN1C1,-0.0211770931964
MAN2A1,0.0117282985392
MAN2A2,-0.0783415160307
MAN2B1,-0.122730112908
MAN2B2,-0.0529896037381
MAN2C1,-0.0890202167665
MANBA,-0.0836865581735
MANBAL,-0.00420488451789
MANEA,-0.0603713194211
MANEAL,0.00835824261638
MANF,-0.0568166155493
MANSC1,0.211220101061
MAOA,0.00686179695351
MAOB,-0.0579872155841
MAP1A,-0.0679463318978
MAP1B,0.0704637928583
MAP1LC3A,0.0344402604135
MAP1LC3B,0.0489146745458
MAP1LC3B2,0.0579082723484
MAP1LC3C,-0.0887389940668
MAP1S,-0.0124689135986
MAP2,-0.00453276421349
MAP2K1,-0.184391244388
MAP2K2,-0.0450532774581
MAP2K3,0.00700275567065
MAP2K4,-0.149338489038
MAP2K5,-0.0786345919035
MAP2K6,0.0299004597411
MAP2K7,0.026049144131
MAP3K1,0.025939895678
MAP3K10,-0.0599261965079
MAP3K11,0.105434276611
MAP3K12,-0.201552422846
MAP3K13,0.0706625944101
MAP3K14,0.0157785684106
MAP3K15,-0.0337320108689
MAP3K2,0.0731012837384
MAP3K3,-0.0705486282788
MAP3K4,-0.0514969057655
MAP3K5,-0.0367471344031
MAP3K6,-0.0985013007516
MAP3K7,0.123646619552
MAP3K8,-0.06109197443
MAP3K9,0.0993442053313
MAP4,0.114035396849
MAP4K1,-0.087461679048
MAP4K2,0.0329423071052
MAP4K3,0.0738234196029
MAP4K4,-0.0210017564692
MAP4K5,0.107169688863
MAP6,0.0359740067612
MAP6D1,-0.0364854207768
MAP7,0.178457427888
MAP7D1,-0.0362248631922
MAP7D2,0.219920732825
MAP7D3,0.0182018376593
MAP9,0.0420728757656
MAPK1,0.0958427079901
MAPK10,-0.03229443644
MAPK11,-0.160710385967
MAPK12,-0.110925488112
MAPK13,0.105428618006
MAPK14,0.152845617882
MAPK15,0.134180145081
MAPK1IP1L,-0.0230128114964
MAPK3,0.0330314034751
MAPK4,0.0876958414562
MAPK6,-0.115986509493
MAPK7,-0.0676969097348
MAPK8,-0.011678753521
MAPK8IP1,0.0620646553205
MAPK8IP2,0.0180742309137
MAPK8IP3,0.0252535905458
MAPK9,-0.0277142420014
MAPKAP1,0.132741984248
MAPKAPK2,0.00206225888734
MAPKAPK3,-0.0454718656703
MAPKAPK5,0.0658653233286
MAPKBP1,-0.0070468209306
MAPRE1,0.266951535112
MAPRE2,-0.124150618978
MAPRE3,0.0490173381194
MAPT,-0.0663351212082
MARC1,0.0299129973076
MARC2,-0.00835825404238
MARCH1,-0.151257379398
MARCH10,0.0535576286262
MARCH2,-0.16853668942
MARCH3,-0.16603704638
MARCH4,-0.0189645525976
MARCH5,-0.0475277473033
MARCH6,0.0354298128264
MARCH7,0.00922006167295
MARCH8,-0.0192904053623
MARCH9,-0.0583813151358
MARCKS,0.103154065854
MARCKSL1,0.098155264618
MARCO,0.018142375826
MARK1,0.0691356794207
MARK2,0.20417474811
MARK3,-0.0638627908733
MARK4,0.00302553480987
MARS,-0.00634401132377
MARS2,0.14530792817
MARVELD1,0.0223776444341
MARVELD2,0.136012199529
MARVELD3,0.130277875732
MASP1,0.0128593155094
MASP2,-0.0853137898903
MAST1,0.0185104363353
MAST2,0.106868113505
MAST3,-0.03784291277
MAST4,-0.00878680736763
MASTL,0.0346347507525
MAT1A,0.0502037098173
MAT2A,0.00947806372376
MAT2B,-0.115432660692
MATK,-0.147772232535
MATN2,-0.117739257737
MATN3,0.00638467176287
MATR3,0.0415104910007
MAU2,0.0955611961156
MAVS,0.11727645785
MAX,-0.0426665698105
MAZ,0.092397217788
MB,-0.107799294192
MB21D1,-0.00272092882582
MB21D2,0.11047314471
MBD1,-0.186554437781
MBD2,-0.0460236019733
MBD3,-0.0131110102232
MBD4,0.0362943329827
MBD5,0.0690083447958
MBD6,0.0150903354598
MBIP,0.011412516706
MBL2,-0.0791318841499
MBLAC1,-0.0476970648917
MBLAC2,-0.0827449563378
MBNL1,-0.0782519781918
MBNL2,0.0837137050084
MBNL3,0.0340235659916
MBOAT1,0.0585041747091
MBOAT2,-0.00770524481961
MBOAT7,-0.074750915176
MBP,-0.0282981232556
MBTD1,0.145422913841
MBTPS1,0.0795400622431
MBTPS2,0.208731811937
MC1R,0.0315695782548
MCAM,-0.0911096403456
MCAT,0.00123144935119
MCC,-0.0787744995591
MCCC1,0.0384241317286
MCCC2,-0.00351349691713
MCEE,-0.124344796901
MCF2,0.0732697609178
MCF2L,0.00539669774712
MCF2L2,-0.0182925287377
MCFD2,0.0760804075832
MCHR1,-0.170117886966
MCL1,0.072362233521
MCM10,0.127954837202
MCM2,0.143816954069
MCM3,0.124442734764
MCM3AP,0.0587728373904
MCM4,0.17758567275
MCM5,0.00905015620408
MCM6,0.0939956982705
MCM7,0.0745389021893
MCM8,0.13761164538
MCM9,-0.0276102770676
MCMBP,-0.00673273400895
MCOLN1,-0.14303635417
MCOLN2,0.00934367215259
MCOLN3,-0.06371310908
MCPH1,-0.134196323535
MCRS1,-0.0515831130265
MCTP1,-0.246016383764
MCTP2,0.0180424565432
MCTS1,0.123950630835
MCU,-0.0192629909937
MDC1,0.24140222667
MDFI,0.0560279476458
MDFIC,-0.0824287829188
MDGA1,-0.134656776578
MDGA2,0.0648143676398
MDH1,-0.119976167954
MDH1B,-0.107836994328
MDH2,0.0640164238772
MDK,0.0125198741551
MDM1,0.00947342867718
MDM2,-0.146678825707
MDM4,-0.0691475985975
MDN1,0.169640108285
MDP1,-0.209662165049
ME1,0.0178725065831
ME2,-0.122392029528
ME3,-0.0151976555225
MEA1,-0.0212385515879
MEAF6,0.0260361093706
MECOM,0.0672725607792
MECP2,0.161869325657
MECR,-0.0598465905709
MED1,0.205009202344
MED10,0.0198628674265
MED11,-0.298123761221
MED12,0.165469932808
MED12L,-0.0117620605949
MED13,0.121352303536
MED13L,0.0148895995236
MED14,0.278997568928
MED15,0.0467992528033
MED16,-0.0550352993939
MED17,0.174055684524
MED18,-0.146296632002
MED19,-0.00392830694038
MED20,0.132939909758
MED21,-0.0446850660082
MED22,0.176853730031
MED23,0.0856117559082
MED24,0.100963322841
MED25,0.0592816295634
MED26,0.0748341377918
MED27,-0.059177715449
MED28,-0.029591175682
MED29,-0.0257320095595
MED30,0.133945176169
MED31,-0.232334722572
MED4,0.0869985611576
MED6,-0.0022840594577
MED7,-0.0412736539282
MED8,-0.0811172391797
MED9,-0.177321369849
MEF2A,-0.0969724659101
MEF2C,-0.105232234732
MEF2D,0.0637872998772
MEFV,-0.145622794035
MEGF10,-0.015040413134
MEGF11,0.122917696818
MEGF6,-0.0176081674012
MEGF8,0.0275949602604
MEGF9,-0.00606415446006
MEI1,-0.155426506012
MEIS1,-0.0763236860325
MEIS2,-0.105699366583
MEIS3,-0.147809261399
MELK,0.149826858546
MEMO1,-0.0210317961648
MEN1,0.0642735517714
MEOX1,-0.0366940659314
MEOX2,-0.0290343646713
MEP1A,0.0979595715409
MEPCE,0.0760487079532
MERTK,0.120857400709
MESDC1,-0.146567269914
MESDC2,-0.125172021607
MESP1,-0.224674290682
MESP2,-0.111534775859
MEST,-0.00816506342972
MET,0.12856183551
METAP1,-0.0463690868203
METAP1D,0.0774154192408
METAP2,0.0025245216324
METRN,-0.105449933174
METRNL,-0.0824353071218
METTL1,-0.000357177583801
METTL10,-0.0420437697722
METTL12,-0.0989727134497
METTL13,0.199621849037
METTL14,0.06822602394
METTL15,-0.0166679132693
METTL16,-0.0499165015416
METTL17,-0.194215667474
METTL18,0.0856185565763
METTL20,-0.15629255266
METTL21A,0.00320810861161
METTL21B,0.0513805379527
METTL22,0.0151203425289
METTL23,0.0117423765218
METTL24,-0.0888346684267
METTL2A,0.0311992875279
METTL2B,0.0827821823075
METTL3,-0.0741762560085
METTL4,-0.160505121665
METTL5,0.000551876707051
METTL6,0.0588029213147
METTL7A,-0.0564229687517
METTL7B,0.0536678880785
METTL8,0.0704072287914
METTL9,0.0987045010338
MEX3A,0.213017852036
MEX3B,-0.0292262743586
MEX3C,-0.00620766951431
MEX3D,0.083175351974
MFAP1,-0.0791152099632
MFAP2,-0.0559729174872
MFAP3,-0.00272841861834
MFAP3L,0.107401009664
MFAP4,-0.0252467304441
MFAP5,-0.0092974465125
MFF,-0.0324040166886
MFGE8,-0.0467564612015
MFHAS1,0.00493065459265
MFI2,0.0698890899291
MFN1,0.11512672759
MFN2,-0.0412395180746
MFNG,-0.0715791680437
MFSD1,-0.0243487291058
MFSD10,0.0200622565506
MFSD11,0.083874513667
MFSD12,-0.082573774743
MFSD2A,-0.0594844632593
MFSD3,0.00103686619986
MFSD4,-0.00641146798277
MFSD5,-0.0447842669373
MFSD6,0.155905568656
MFSD6L,-0.0900179676894
MFSD7,-0.0724173843246
MFSD8,0.010392026798
MFSD9,0.123923108111
MGA,0.135577650454
MGAM,-0.0472388861055
MGAT1,-0.167683533476
MGAT2,-0.0105931056618
MGAT3,0.0732869741446
MGAT4A,0.0572239764598
MGAT4B,0.15059070436
MGAT4C,-0.010433479206
MGAT5,0.187527169026
MGAT5B,0.010538587696
MGEA5,0.0432776964131
MGLL,0.0303385118223
MGMT,0.00839566422959
MGP,0.0491899568341
MGRN1,0.11116289347
MGST1,0.0348347749909
MGST2,-0.0308708809145
MGST3,-0.0360215084149
MIA,0.0138902836454
MIA2,-0.161779810818
MIA3,-0.0035681950324
MIB1,-0.124261645753
MIB2,-0.0788229129024
MICA,-0.155429019414
MICAL1,-0.0358048684226
MICAL2,0.0539556336337
MICAL3,0.176378250219
MICALCL,0.0727304097175
MICALL1,0.0955393253449
MICALL2,0.0126899031961
MICB,-0.119370540335
MICU1,-0.058219140328
MID1,0.106000538287
MID1IP1,0.0196080791298
MID2,0.0123586077292
MIDN,0.000746682002046
MIEN1,-0.0187561704813
MIER1,-0.094008898133
MIER2,-0.0682380872307
MIER3,0.0923030489621
MIF4GD,-0.00772786149183
MIIP,-0.04642733006
MILR1,-0.221474027775
MINA,0.0781683713016
MINK1,-0.0269797597338
MINOS1,-0.132374767858
MINPP1,-0.119745050822
MIOS,0.121359518037
MIOX,-0.0263840439289
MIPEP,0.0381771249385
MIPOL1,-0.0458055054276
MIS12,-0.156802244815
MIS18A,0.00643331761672
MIS18BP1,0.147445080352
MITD1,-0.0899728601345
MITF,-0.0782103556994
MKI67,0.197699789722
MKKS,-0.0475746702384
MKL1,0.0128586594429
MKL2,0.0755512324668
MKLN1,0.085517259343
MKNK1,-0.0491738030268
MKNK2,-0.0457967072955
MKRN1,0.0909632127622
MKRN2,-0.0125436282747
MKRN3,-0.00748090590815
MKS1,0.00914784353344
MKX,0.0767934980797
MLANA,-0.0459554257213
MLC1,-0.00590332486454
MLEC,-0.00290686879485
MLF1,0.080934358423
MLF2,0.0145358549025
MLH1,0.0285241832623
MLH3,0.0246397505467
MLIP,0.063244411183
MLKL,0.0443687081091
MLLT1,0.141316667803
MLLT10,0.0227597415827
MLLT11,-0.0409428646937
MLLT3,0.114968249233
MLLT4,0.0644245096303
MLLT6,0.157030194111
MLPH,-0.182211539853
MLST8,0.0596651485663
MLX,-0.0197029335342
MLXIP,0.20313956573
MLXIPL,0.103201433059
MLYCD,0.143819482648
MMAA,-0.00415440895517
MMAB,-0.0875537134859
MMACHC,-0.0549722970117
MMADHC,0.0519408988259
MMD,0.0746065949405
MMD2,-0.012083761252
MME,0.0483394175707
MMEL1,0.0597269377016
MMGT1,0.221948432528
MMP1,0.0273596097289
MMP10,-0.0347060934324
MMP11,0.147124980275
MMP12,-0.0535445683663
MMP13,0.0321281264915
MMP14,0.00831638511201
MMP15,0.0779021981237
MMP16,0.00576900710761
MMP17,-0.0817572247211
MMP19,-0.0963951336407
MMP2,-0.037410971976
MMP24,0.0242512230617
MMP25,-0.0601529817795
MMP28,-0.0952075821586
MMP3,-0.0800832973148
MMP7,0.172350695276
MMP8,-0.0617855602698
MMP9,-0.0749929310148
MMRN1,-0.0308481283784
MMRN2,0.0241726015195
MMS19,-0.0537360021147
MMS22L,0.0828316587794
MN1,0.0985534011889
MNAT1,-0.0370615130681
MND1,0.118265697771
MNDA,-0.0795995612308
MNS1,0.0269130752171
MNT,0.0693829279733
MNX1,0.125650686432
MOAP1,-0.0227614611758
MOB1A,0.0408171599749
MOB1B,0.00135379689141
MOB2,-0.0512269559266
MOB3A,-0.159744027668
MOB3B,0.0757746576403
MOB3C,-0.054504704988
MOB4,0.0833306879738
MOBP,0.0886333083526
MOCOS,-0.0935228560447
MOCS1,0.0611550303785
MOCS2,-0.133702259515
MOCS3,0.245916734297
MOG,0.0698435999993
MOGAT2,0.0961832299861
MOGAT3,0.135878179515
MOGS,0.0317086827267
MOK,-0.150151953112
MON1A,0.0184358689119
MON1B,0.191352970433
MON2,0.0236057540096
MORC2,0.234651686707
MORC3,-0.025092111803
MORC4,0.0134242580075
MORF4L1,-0.113968177812
MORF4L2,0.0677339385387
MORN1,-0.0813489790862
MORN2,0.010777059455
MORN3,-0.0113178696095
MORN4,-0.201227374474
MORN5,0.00610933541216
MOSPD1,0.156320670124
MOSPD2,0.149538399877
MOSPD3,0.0267469769279
MOV10,-0.113771775612
MOV10L1,0.0440784617996
MOXD1,-6.73528733952e-05
MPDU1,-0.24462468914
MPDZ,0.0314348458612
MPEG1,-0.0950894823303
MPG,-0.0804640224983
MPHOSPH10,0.18833095206
MPHOSPH6,0.115901203108
MPHOSPH8,0.176564558668
MPHOSPH9,-0.0102972718997
MPI,-0.24383927425
MPL,0.0690814474522
MPND,-0.0774191262937
MPO,0.0152435508216
MPP1,0.0822851789511
MPP2,-0.0627070962287
MPP3,0.00588470178182
MPP5,0.0300776273008
MPP6,0.156806303441
MPP7,0.081936284287
MPPE1,-0.199018396385
MPPED1,-0.0580036521377
MPPED2,-0.00570784796292
MPRIP,-0.152602944444
MPST,0.132280785665
MPV17,-0.087698740808
MPV17L,0.0700522191291
MPV17L2,-0.053724462649
MPZ,-0.00277720983891
MPZL1,0.148792890656
MPZL2,0.0630998635639
MPZL3,0.18763671781
MR1,-0.09948065427
MRAP2,-0.0332841060208
MRAS,-0.0852788909286
MRC1,-0.0682048205325
MRC2,-0.0605738759826
MRE11A,0.246261002542
MREG,-0.166752120896
MRFAP1,-0.0262628329476
MRFAP1L1,-0.0474093871809
MRGPRF,-0.0299543055918
MRGPRX3,-0.0714030049269
MRI1,0.0118203330751
MRM1,-0.0206969386067
MRO,-0.00882780625364
MRPL1,-0.0320801124262
MRPL10,-0.0850770204899
MRPL11,-0.00776496638451
MRPL12,0.0670539984638
MRPL13,0.108144822396
MRPL14,-0.0114417286571
MRPL15,0.133595095023
MRPL16,-0.0779420710089
MRPL17,-0.156608032061
MRPL18,-0.0720551334238
MRPL19,0.0765079899321
MRPL2,-0.0137896493548
MRPL20,-0.211913791294
MRPL21,-0.0865178316013
MRPL22,-0.137475505272
MRPL23,-0.0739919706413
MRPL24,-0.0865350159012
MRPL27,-0.171376786502
MRPL28,-0.0256862346408
MRPL3,0.0916084060171
MRPL30,0.0591299965751
MRPL32,0.00266869856117
MRPL33,-0.0298736038934
MRPL34,-0.100523552926
MRPL35,-0.0533658929841
MRPL36,0.0123275316419
MRPL37,0.0687899674323
MRPL38,-0.0185640077621
MRPL39,-0.0635306081677
MRPL4,0.0925252153739
MRPL40,-0.0789893173965
MRPL41,-0.136244743195
MRPL42,-0.021484060139
MRPL43,-0.264853654367
MRPL44,-0.0157373390176
MRPL45,0.0480424962192
MRPL46,-0.107140185534
MRPL47,0.0597348588043
MRPL48,0.0682167717258
MRPL49,-0.011747697173
MRPL50,0.0541587766274
MRPL51,0.0242851712983
MRPL52,-0.072073617982
MRPL53,-0.222717532695
MRPL54,-0.22824705593
MRPL55,-0.124051682627
MRPL9,0.118365728887
MRPS10,0.0826465602333
MRPS11,-0.212914713376
MRPS12,-0.0372656234209
MRPS14,-0.0754942061322
MRPS15,-0.0717880049631
MRPS16,-0.0467598796474
MRPS17,0.122128981956
MRPS18A,-0.0503788299438
MRPS18B,0.0405348097187
MRPS18C,-0.16225086307
MRPS2,0.013982907618
MRPS21,-0.131087045416
MRPS22,0.0297216501713
MRPS23,-0.00360109092558
MRPS24,0.00492485908661
MRPS25,0.0085241976789
MRPS26,-0.117467975283
MRPS27,-0.114656942803
MRPS28,-0.0194624178225
MRPS30,-0.0521538774257
MRPS31,0.111300740091
MRPS33,-0.0237321680071
MRPS34,-0.00746541726383
MRPS35,0.037914453778
MRPS36,-0.143682943025
MRPS5,-0.0335491313385
MRPS6,-0.0116573975738
MRPS7,-0.0354353155901
MRPS9,0.0741556969281
MRRF,0.00575068837442
MRS2,0.00397906886071
MRTO4,-0.1059456882
MRVI1,0.0815210729123
MS4A1,-0.0571100003781
MS4A12,0.0515035970743
MS4A14,-0.0557446833335
MS4A15,-0.00713095742246
MS4A2,-0.139561647101
MS4A3,-0.221237888445
MS4A4A,-0.152845649297
MS4A6A,-0.138488773154
MS4A7,-0.153058836527
MSC,-0.104264209461
MSH2,0.12069213458
MSH3,0.0769857755279
MSH6,0.185818953143
MSI1,0.100693919697
MSI2,0.0431075821831
MSL1,0.161712284685
MSL2,0.181811373043
MSL3,0.146337466627
MSLN,0.133808670016
MSLNL,0.02197556886
MSMB,-0.115252633754
MSMO1,0.141060358729
MSMP,0.112264438652
MSN,-0.0506283358539
MSR1,-0.148622030432
MSRA,-0.14095448906
MSRB2,-0.0645241201967
MSRB3,-0.0069809077871
MSS51,-0.138503163262
MST1,-0.12508821705
MST1R,0.026442347048
MSTN,-0.0783582069138
MSTO1,-0.0438742890653
MSX1,-0.108156158393
MSX2,-0.140174493775
MT1A,-0.136097562832
MT1B,-0.0984689164092
MT1E,-0.156045120329
MT1F,-0.0930859605469
MT1G,-0.0141545580037
MT1H,-0.0047596771158
MT1M,-0.115451926961
MT1X,-0.151252519217
MT2A,-0.22962768743
MT3,-0.0220294042653
MTA1,0.00305292113564
MTA2,-0.0046333194277
MTA3,0.0095204697817
MTAP,0.130901578713
MTBP,0.248472332232
MTCH1,0.0110787519248
MTCH2,0.0941089315938
MTCP1,0.0421236949279
MTDH,0.166956439004
MTF1,0.095796317228
MTF2,0.0264202438852
MTFMT,-0.105675822473
MTFP1,-0.0637527766205
MTFR1,0.154756305425
MTG1,-0.125679031795
MTHFD1,0.000240547322392
MTHFD1L,0.0368321181984
MTHFD2,0.0131654033833
MTHFD2L,-0.0902691882614
MTHFR,-0.124524147852
MTHFS,-0.137771719178
MTHFSD,0.20896606584
MTIF2,0.113589577222
MTIF3,0.15991336298
MTL5,0.109086203988
MTM1,0.244826544853
MTMR1,0.163846834462
MTMR10,-0.169106524113
MTMR11,0.149013102634
MTMR12,0.121141268983
MTMR14,-0.0894292277457
MTMR2,0.0716428676088
MTMR3,0.138904757534
MTMR4,-0.0260843291152
MTMR6,0.0889501711505
MTMR7,-0.0921634009844
MTMR8,0.152844306145
MTMR9,-0.21274041242
MTO1,0.0408241781555
MTOR,0.00205558824285
MTPAP,0.0975883423051
MTR,0.0987953740821
MTRF1,0.0196487891649
MTRF1L,-0.0191258331717
MTRNR2L1,-0.0159414620413
MTRNR2L10,-0.0619602085251
MTRNR2L3,-0.0437334628408
MTRNR2L6,-0.05158821907
MTRNR2L8,-0.0985691803976
MTRR,0.0178389157302
MTSS1,0.0226432162043
MTSS1L,0.0514296996888
MTTP,0.0965354890853
MTUS1,-0.0731702697746
MTUS2,-0.0354284072298
MTX1,-0.0750647823652
MTX2,0.0473753037776
MTX3,-0.018849676492
MUC1,-0.00190241353076
MUC12,0.211633816989
MUC13,0.0757597542367
MUC15,0.0144661385766
MUC16,-0.0384401128966
MUC17,-0.0795900788407
MUC2,-0.00788671083641
MUC20,0.193742636457
MUC21,0.0872458127466
MUC4,0.0348671515455
MUC5B,0.00384617828821
MUC6,-0.0480498261317
MUC7,-0.113250533544
MUCL1,-0.0202164022758
MUL1,-0.0714925818141
MUM1,0.0169238569898
MUM1L1,0.0172542319943
MURC,0.0407950085049
MUS81,-0.0809265539934
MUSTN1,-0.137358337456
MUT,-0.000289478152606
MUTYH,-0.0114924480145
MVD,0.105729579028
MVK,-0.0134578144359
MVP,0.0491040611995
MX1,-0.0167973360071
MX2,-0.0542243931501
MXD1,0.0707744651575
MXD3,-0.0551220682996
MXD4,-0.00152508809859
MXI1,-0.021600420105
MXRA5,0.113868335177
MXRA7,-0.0667551099643
MXRA8,-0.048238352071
MYADM,0.0154851268958
MYB,0.048334252197
MYBBP1A,0.0253625581665
MYBL1,0.0529619321205
MYBL2,0.154721012051
MYBPC1,0.0557157777317
MYBPC2,0.0617528583539
MYBPH,-0.113695642055
MYC,0.226620015083
MYCBP,-0.0604270920284
MYCBP2,0.0840759864326
MYCBPAP,-0.0142138986475
MYCN,0.00394410136791
MYCT1,-0.00204228056067
MYD88,0.0625739347186
MYEF2,0.109654350081
MYEOV,0.0446712079491
MYEOV2,-0.085047653063
MYH1,-0.0561114444049
MYH10,0.0062087535537
MYH11,0.0480505224191
MYH14,0.126877205466
MYH15,0.067249157555
MYH2,-0.00559197096552
MYH3,-0.0679931148809
MYH4,-0.112073799044
MYH6,-0.000666812707422
MYH7,0.0127803135264
MYH7B,0.0812178180602
MYH8,-0.0703940415139
MYH9,0.169724310775
MYL1,-0.0507466114518
MYL12A,-0.194588700473
MYL12B,-0.179914230159
MYL2,-0.06070062544
MYL3,-0.0424820702728
MYL4,-0.121143449926
MYL5,-0.109028717838
MYL6,-0.170107034552
MYL6B,-0.13316054484
MYL9,-0.0565004007
MYLIP,0.047302592716
MYLK,0.0615582169255
MYLK2,0.0685732446895
MYLK3,0.0219446653859
MYLK4,0.174134177028
MYLPF,0.102771910408
MYNN,-0.000582547146816
MYO10,0.139766023459
MYO15A,-0.108006073019
MYO15B,0.0835777862372
MYO16,-0.0810796145129
MYO18A,0.128102333711
MYO18B,-0.142269970687
MYO19,0.0514126228437
MYO1A,0.123798012944
MYO1B,0.108531984074
MYO1C,-0.103620771146
MYO1D,0.306436589929
MYO1E,0.0108695081246
MYO1F,-0.0798113520342
MYO1G,-0.136177362771
MYO3A,0.0931994842616
MYO3B,-0.0213894588137
MYO5A,-0.173496938973
MYO5B,0.0940092013206
MYO5C,-0.0655154653559
MYO6,0.12089507158
MYO7A,-0.0587354571797
MYO7B,0.0194918762964
MYO9A,0.0749725872204
MYO9B,0.0388245538116
MYOC,-0.0598653714851
MYOCD,0.096024489551
MYOF,-0.0547095551161
MYOG,-0.0677831903357
MYOM1,-0.0481727770428
MYOM2,0.0180125448701
MYOM3,0.103753020815
MYOT,-0.0904197981522
MYOZ1,-0.00798843043364
MYOZ2,-0.112646138416
MYOZ3,-0.0201131591655
MYPN,0.00489624278918
MYPOP,-0.0837783912353
MYRIP,0.105592072236
MYSM1,0.00403855043151
MYT1,-0.049106211495
MYT1L,0.0472533961526
MYZAP,-0.0263663000568
MZB1,-0.103141903348
MZF1,-0.126733842219
MZT1,0.0315779401286
MZT2A,-0.119079999007
MZT2B,-0.143396783974
N4BP1,0.0373058197835
N4BP2,0.000580611973183
N4BP2L1,0.0108211491305
N4BP2L2,0.0440687146521
N4BP3,-0.208144107425
N6AMT1,-0.070788293013
N6AMT2,0.056474839706
NAA10,0.0476141901219
NAA15,0.137358932913
NAA16,0.148170259974
NAA20,0.00454390577869
NAA25,0.0996057199955
NAA30,0.0880203596541
NAA35,0.135778245515
NAA38,0.0977409809106
NAA40,0.0272524081244
NAA50,0.138826981184
NAA60,0.153316950057
NAAA,-0.0964312532314
NAALAD2,-0.0452416679454
NAALADL1,0.118698041292
NAALADL2,0.188180037839
NAB1,0.0444021840355
NAB2,-0.0692214713301
NACA,-0.0303022588404
NACA2,-0.0466908936061
NACAD,-0.0577710507685
NACC1,0.00268977847852
NACC2,0.032152696511
NADK,-0.0644968161243
NADSYN1,-0.00887545801305
NAE1,0.0958498154938
NAF1,0.172925602642
NAGA,-0.0636824660801
NAGK,-0.19782150374
NAGLU,-0.039855021558
NAGPA,0.0394017274453
NAGS,-0.0982379931771
NAIF1,0.00793616178936
NAIP,-0.212671724952
NALCN,0.0620054749003
NAMPT,-0.00162791739435
NANOS1,0.015051341696
NANOS3,-0.0198592176058
NANP,0.120573354899
NANS,0.0976054954412
NAP1L1,-0.00492840576096
NAP1L2,-0.102686427356
NAP1L3,-0.0183249966668
NAP1L4,0.0523069567946
NAP1L5,-0.158585289968
NAPA,-0.0473440933815
NAPB,0.0297000326583
NAPEPLD,0.0904703991575
NAPG,-0.172489986414
NAPSA,0.0165322121143
NARF,0.0189608398355
NARFL,0.0314413885614
NARS,-0.0243262860017
NARS2,0.117578457624
NASP,0.0174236945073
NAT1,-0.193370419014
NAT10,0.210157835111
NAT14,-0.146109792466
NAT16,0.0770503188511
NAT2,0.022773692197
NAT6,0.0475202068485
NAT8,0.0101689842766
NAT8L,0.0326076459065
NAT9,0.0373202230155
NAV1,-0.0734467039131
NAV2,0.170404975184
NAV3,-0.0513321070271
NBAS,0.0537851199271
NBEA,-0.0827985742218
NBEAL1,0.137594204683
NBEAL2,0.0543373788863
NBL1,0.0532796844934
NBN,0.0812021847608
NBPF1,0.0842404813454
NBPF10,0.00909795654965
NBPF14,0.0684208642564
NBPF15,0.0622107328377
NBPF3,-0.0314261464255
NBPF9,0.0380176524695
NBR1,0.131634516276
NCALD,0.0513474262119
NCAM1,0.0101451698786
NCAM2,-0.0460624181692
NCAN,-0.0405710675364
NCAPD2,0.204252277367
NCAPD3,0.154664638656
NCAPG,0.112699674823
NCAPG2,0.10378624701
NCAPH,0.0893603575465
NCAPH2,-0.00852927963889
NCBP1,0.25949687315
NCBP2,0.123802008271
NCCRP1,0.0432759439431
NCDN,0.0341697352002
NCEH1,0.0210022910184
NCF1,-0.109119194055
NCF2,-0.107864702287
NCF4,-0.103352679673
NCK1,0.0217168082818
NCK2,0.228056830899
NCKAP1,0.142367569018
NCKAP1L,-0.139236259456
NCKAP5,0.0933086927827
NCKAP5L,-0.0321688608549
NCKIPSD,-0.0161028547789
NCL,0.25141779878
NCLN,0.0389442801719
NCOA1,0.0364709119054
NCOA2,0.170932153787
NCOA3,0.188752949139
NCOA4,-0.0863687664175
NCOA5,0.338335756251
NCOA6,0.277839441063
NCOA7,0.0883929731494
NCOR1,-0.00929567158499
NCOR2,0.0719619848427
NCS1,0.0506199539405
NCSTN,-0.00593959759424
NDC80,-0.00883869347256
NDE1,0.159394842041
NDEL1,-0.143641297831
NDFIP1,-0.0738393699376
NDFIP2,0.0971449792714
NDN,-0.0204627393008
NDNF,0.0106678004832
NDOR1,0.00323096562568
NDP,-0.0363263352155
NDRG1,0.0432693915392
NDRG2,0.0111457533466
NDRG3,0.0211673734686
NDRG4,0.0301139004079
NDST1,0.0119493814856
NDST2,-0.0854046918402
NDUFA1,-0.103822133747
NDUFA10,0.0103610186008
NDUFA11,-0.105455196983
NDUFA12,-0.0885513839769
NDUFA13,-0.147058984452
NDUFA2,-0.178652220678
NDUFA3,-0.143358061112
NDUFA4,-0.0730522959721
NDUFA4L2,-0.180450135881
NDUFA5,-0.0343078136072
NDUFA6,-0.142456964462
NDUFA7,-0.140939075754
NDUFA8,-0.00559882847616
NDUFA9,-0.030801006153
NDUFAB1,0.0314866692299
NDUFAF1,-0.231418633396
NDUFAF2,-0.0114289559675
