protein,type,meas,coef,wald,fdr
TSPAN17,2.0,5.0,0.696169658586,0.00143592577895,0.0033766350033379812
WNT7B,-2.0,11.0,-1.84624449876,0.0014427107554,0.00339164984126361
EEF2,2.0,5.0,0.900871879233,0.00144396906213,0.0033936673829274527
NMB,2.0,6.0,1.30290366597,0.00144470134593,0.0033944478715131881
P2RY2,2.0,15.0,1.02932849191,0.00144701502004,0.0033989008307092716
TWIST1,2.0,6.0,-1.94550867845,0.00144772565454,0.0033989008307092716
YY1,2.0,5.0,0.547071307593,0.00144779871509,0.0033989008307092716
RECQL,2.0,8.0,0.76153821947,0.00145027377466,0.0034030852269569382
BTG2,2.0,18.0,0.764012676554,0.00145038352929,0.0034030852269569382
MAST2,2.0,12.0,0.573552993455,0.00145239941663,0.0034068727466531803
ARRDC2,2.0,10.0,0.79917389212,0.00145356941342,0.003408674527133654
SORBS2,-2.0,9.0,-1.53971375758,0.00145487191448,0.0034107859531899488
GABARAPL1,2.0,10.0,0.840678540351,0.00145636211327,0.0034133361273265043
SEPHS2,2.0,5.0,0.884847270449,0.00146176881533,0.003425061627522207
RALGPS2,2.0,14.0,0.907448792541,0.00146253632291,0.003425913584902524
C1orf204,2.0,19.0,0.675683788321,0.00146502866545,0.0034308042905401427
RERE,2.0,5.0,0.914159100277,0.00146546192733,0.0034308716719892887
IMMP2L,-2.0,8.0,-0.892081380258,0.00146955658729,0.0034385954698100576
CCS,2.0,9.0,0.67910470195,0.00146957186726,0.0034385954698100576
FAM174A,-2.0,6.0,-0.90799706276,0.00148570388052,0.0034753834292719477
CIRBP,-2.0,11.0,-0.588162317431,0.00148737243453,0.0034773685197577501
ZBED6,2.0,16.0,0.869027334767,0.00148717021872,0.0034773685197577501
GSK3B,2.0,7.0,0.51823474128,0.00149556512384,0.0034955589364601496
HLTF,2.0,21.0,0.719928311389,0.00149857921524,0.0035016388164428392
B4GALT4,2.0,7.0,0.632317597955,0.00150426859817,0.0035139648167739645
FATE1,2.0,7.0,1.97128364036,0.00150718300982,0.0035198034937524163
TUBGCP6,-2.0,20.0,-0.497338339568,0.00150799506951,0.0035207305751579943
RMI2,2.0,8.0,0.935089502662,0.00151168421443,0.0035283724564668714
FBF1,2.0,12.0,0.755256099353,0.00151692376024,0.0035396278774026757
TMPRSS15,2.0,5.0,2.52884341157,0.0015185161116,0.0035423689930041405
DCUN1D1,2.0,36.0,0.446480063044,0.0015191072662,0.0035427736683895121
HDAC6,2.0,9.0,0.589394025333,0.00152417521198,0.0035536157636147001
PPP1R3E,2.0,6.0,0.927995782437,0.00153076288577,0.0035679941734180418
LIG4,2.0,9.0,0.74856902941,0.00153346746981,0.0035733162304688077
AMACR,2.0,12.0,0.842750852158,0.00154490972588,0.003598002277571176
NDUFA10,2.0,6.0,0.639049636198,0.00154488602678,0.003598002277571176
TRPM7,-2.0,5.0,-0.845855260647,0.00154921128152,0.0036070299450646809
SLC43A2,2.0,5.0,1.10615598065,0.00155144868405,0.0036112480071682539
PRR3,2.0,11.0,0.55641357219,0.00155543830333,0.0036195412040646146
ZNF548,2.0,7.0,0.865772733734,0.001564513175,0.0036396601070545946
SMO,2.0,14.0,1.11333102213,0.00156973934121,0.0036498160888628682
C1orf198,2.0,22.0,0.41053707106,0.00156972318112,0.0036498160888628682
FTSJ1,2.0,8.0,0.533205041304,0.00158460065089,0.0036833605702605971
CCDC14,2.0,9.0,0.734776416678,0.00158606240538,0.0036857483075274679
C12orf56,2.0,6.0,3.06053137906,0.00158682083364,0.0036865007699080853
HOOK1,2.0,8.0,0.826292715355,0.00159354517751,0.0037011090349545394
NDUFA7,2.0,6.0,0.973169092212,0.00160181750254,0.003719303601569367
PGM1,2.0,7.0,0.947813400404,0.00160325049343,0.0037216121196793567
EIF5A2,2.0,40.0,0.542194377779,0.00160453932879,0.0037235848390703616
VPS36,-2.0,7.0,-0.746284004658,0.00160565898876,0.0037251639887013982
EPAS1,2.0,5.0,0.998458251024,0.00161124784311,0.0037371080681490787
KDM1B,2.0,19.0,0.441202591396,0.00161262815209,0.003739287038284491
ECHS1,2.0,6.0,0.697216038261,0.00161426340439,0.0037420558065128038
SERPINB13,2.0,5.0,2.10111914989,0.00161492808852,0.0037425737832943759
GFM2,-2.0,8.0,-0.651716656298,0.00163593138076,0.0037902130487884626
PPP1R35,2.0,7.0,0.85995638615,0.00164673166554,0.0038138318538039986
STUB1,2.0,5.0,0.774362185369,0.00164702500359,0.0038138318538039986
SUCLA2,-2.0,6.0,-0.820230011793,0.00164820130755,0.0038155140531237149
CCDC40,2.0,12.0,1.08504741799,0.00164984963638,0.0038182877532717953
FURIN,2.0,8.0,0.825787590039,0.00165568354191,0.0038307440814108356
VWA1,2.0,5.0,1.23369041123,0.00165619988141,0.0038308937535160197
EVPL,2.0,12.0,0.840722398877,0.00165765324733,0.003833210153715366
EEF2,-2.0,9.0,-0.655622198222,0.00166154610697,0.0038411649166849677
MTUS1,-2.0,22.0,-0.609759101524,0.00167404343054,0.0038679478010922312
TAOK1,2.0,8.0,0.641253499342,0.00167383390333,0.0038679478010922312
PLEKHJ1,-2.0,11.0,-0.569883930158,0.00167719022737,0.0038741632648517923
UFD1L,2.0,7.0,0.609026643929,0.00167924928586,0.0038778634474931819
ZNF781,2.0,15.0,0.959937968879,0.00168817643297,0.0038974176658802891
COX6B1,2.0,16.0,0.546164787116,0.0016981222585,0.0039193123800206212
TMEM53,2.0,9.0,0.694083381889,0.0017003156187,0.0039233071484784396
NR1D1,2.0,13.0,0.787131457893,0.00170132301896,0.0039245640051208527
MARCH2,2.0,6.0,0.676325908266,0.00170648530477,0.0039354019453695255
TPPP,2.0,25.0,0.970117248196,0.00171524039686,0.003954517272669906
TYRP1,2.0,10.0,2.50487166769,0.00172360844237,0.0039727301109243
RBM3,2.0,8.0,0.738261571848,0.0017299436607,0.0039862488807552443
HOMER3,2.0,14.0,0.792342130709,0.00173102970959,0.0039876681142685813
EFNA4,2.0,27.0,0.493559218303,0.00173287292268,0.0039908303367270541
LGALS9,2.0,8.0,1.14383023883,0.00173737438372,0.0040001111625112898
DGKQ,2.0,12.0,0.629283949501,0.00173925835151,0.0040033620997318191
TULP4,-2.0,7.0,-0.718605585671,0.00174215614466,0.0040089442265328129
PLEKHG6,2.0,16.0,0.9604651403,0.00174291879669,0.0040096114004564455
TBX19,2.0,16.0,0.715149207405,0.00175685125311,0.0040405673342963511
EMB,2.0,11.0,-1.4016236719,0.00176489011175,0.0040579555239630208
TOMM70A,2.0,5.0,0.67850906165,0.0017667287223,0.004061082119939944
LCMT2,-2.0,6.0,-0.829944082693,0.00176816383935,0.0040632797847206673
ALG11,-2.0,7.0,-0.788714057205,0.00177526078772,0.0040771586612896715
MYSM1,2.0,8.0,0.645480169968,0.00177564537784,0.0040771586612896715
CD99L2,2.0,7.0,0.76016485112,0.00177550382317,0.0040771586612896715
CD83,2.0,11.0,0.73994544577,0.00178851122273,0.0041044784067136427
DET1,2.0,6.0,0.786180200275,0.00178846538664,0.0041044784067136427
CORO6,2.0,6.0,1.91897279644,0.00178913870125,0.0041048078074097539
NLGN1,2.0,44.0,1.08651032393,0.00179188313052,0.0041099926211551089
KANK3,2.0,6.0,0.879251793111,0.00179498136906,0.0041159859346792229
TRIM24,2.0,18.0,0.413380460218,0.00180537400496,0.0041383546550250744
ATG16L2,2.0,16.0,0.648064890505,0.00180571216438,0.0041383546550250744
C22orf39,2.0,7.0,0.6802385877,0.00180721971694,0.0041406908803652345
ZNF431,2.0,10.0,0.743443410077,0.00181064852579,0.0041474266259074301
BLM,2.0,8.0,0.846328112811,0.00182265470969,0.0041738005528131842
ZCCHC2,-2.0,8.0,-0.671869193517,0.00182721258609,0.004183108543926858
IGFLR1,2.0,16.0,0.661351661956,0.00183708004796,0.0042045636715520723
C16orf72,2.0,5.0,0.587820516763,0.00184372152765,0.0042186258423414788
FKBP8,2.0,11.0,0.572599399732,0.00184580055457,0.0042222438791441625
RPL26L1,2.0,5.0,1.03957660066,0.00185361752017,0.0042389818835439951
PHGDH,2.0,6.0,1.96915551446,0.00186461081146,0.0042629727500789298
RPL35A,2.0,27.0,0.485479700647,0.00187118525637,0.0042768508069285973
CLSTN3,2.0,14.0,0.720615213571,0.0018722033645,0.0042780250370982389
THAP9,-2.0,5.0,-0.834287435437,0.00187784892835,0.0042897696230221978
FAM118A,-2.0,11.0,-0.648215198935,0.00188186912895,0.0042977958943927023
RNF144B,2.0,20.0,0.74517913399,0.00188584698995,0.004305721175973453
P2RY6,2.0,16.0,0.917098809671,0.00189039634646,0.0043149466659422753
FAM195A,2.0,5.0,1.13565182424,0.00189365256188,0.004321216311516005
BBS9,2.0,5.0,0.742514472544,0.00190624409588,0.0043487795646247876
CDC20,2.0,11.0,0.904021900545,0.00191280472399,0.0043625731833482929
GIGYF1,2.0,6.0,0.879452733164,0.00191345245173,0.0043626778315180538
ZNF699,2.0,10.0,1.01908526594,0.00191387929864,0.0043626778315180538
PLEKHM2,2.0,6.0,0.727157578943,0.00192263669323,0.0043803025592458892
MED16,-2.0,11.0,-0.547916066973,0.00192264400237,0.0043803025592458892
BHLHE41,2.0,14.0,1.13076455824,0.00192394142209,0.0043820814022964899
CLCF1,2.0,11.0,0.912595375527,0.0019326561713,0.0044007488979725213
WDR24,2.0,5.0,0.809211171607,0.00194283155144,0.0044227314061593189
TAF4,2.0,26.0,0.385752017983,0.00194349235665,0.0044230486098947291
CDCA2,-2.0,23.0,-0.695309674499,0.0019530295238,0.004443561271695786
TGDS,2.0,6.0,0.909088539268,0.001959700833,0.0044575442385330821
NDFIP2,2.0,5.0,0.995476894154,0.00196490704755,0.0044681880904229422
PSD3,-2.0,23.0,-0.810967953322,0.00196995161742,0.0044784587560867317
FOXM1,2.0,17.0,0.713754425922,0.00197279931725,0.0044837309241487055
ANP32E,2.0,27.0,0.531096973601,0.00197510091918,0.0044877594418743861
IFT74,2.0,5.0,1.10730065438,0.0019810375798,0.0045000430508422814
DMBX1,2.0,12.0,2.21990670975,0.00198658472518,0.0045114355124340581
ATP8B1,-2.0,7.0,-1.09020026974,0.00199216836455,0.0045229047291434413
EPHA1,2.0,18.0,0.714650012025,0.00200188274936,0.0045437435055005271
FOXN1,2.0,9.0,2.01697017535,0.00200864316499,0.0045578681983589608
NDUFAF1,-2.0,8.0,-0.579031616128,0.00201512221589,0.0045713470540762382
ITGB3BP,2.0,7.0,0.853437948689,0.0020186835792,0.0045782016360307563
NR1I3,2.0,20.0,0.703643412675,0.00202307228063,0.0045869283839270183
DMKN,2.0,16.0,1.32681328499,0.0020238624076,0.0045874935706258372
MESDC2,2.0,6.0,0.638510305117,0.00202500510417,0.0045888574121274754
SLC9A3R1,2.0,10.0,0.959959998221,0.00203718014135,0.0046139818314973871
PRDX1,2.0,8.0,0.598934311435,0.00203682040529,0.0046139818314973871
ZNF274,2.0,6.0,0.720103894612,0.00205401221689,0.0046508626865023319
ASB13,2.0,17.0,0.564423952003,0.00205796176521,0.0046585619675829264
HIPK3,2.0,7.0,0.760657581136,0.00205976168356,0.0046607376985456916
RPN1,2.0,11.0,0.402894118501,0.00206002188539,0.0046607376985456916
DVL1,2.0,5.0,0.935479776203,0.00206133639533,0.004662468081379728
NDRG2,2.0,9.0,1.23462331437,0.00206360966589,0.0046663655521402732
MAN2C1,2.0,5.0,0.839856762582,0.00206491272265,0.004666823797890368
ZNF41,2.0,9.0,0.570543213773,0.00206470549296,0.004666823797890368
FAM175A,-2.0,6.0,-0.918958816283,0.00206640254855,0.0046689468345254611
MICA,2.0,9.0,0.816374029091,0.00206745807851,0.0046700877288765969
PKN2,2.0,5.0,0.811108989507,0.00207564852869,0.0046873404740122426
RAP2B,2.0,21.0,0.412258209889,0.00207898860847,0.0046936335845226681
HDAC1,2.0,8.0,0.530175798623,0.00208209589934,0.0046993979292809145
RSPH3,-2.0,6.0,-0.720080894586,0.00209104843839,0.0047183487242490971
PDCD1LG2,2.0,12.0,1.26626335329,0.00209385150646,0.0047234171483509866
CPQ,2.0,42.0,0.475394976517,0.00209494329579,0.0047246235136731299
MRAS,2.0,14.0,0.910323303586,0.00210310946549,0.0047417795019323982
RNF11,2.0,8.0,0.576533723365,0.00210395033374,0.0047424147570545722
TSC22D4,2.0,7.0,0.745040571543,0.00210988184138,0.0047537750635108641
RAD54L,2.0,13.0,0.744658378752,0.00211011119006,0.0047537750635108641
ARSG,2.0,15.0,0.975419466012,0.00211147819455,0.0047555916213976521
SERPINB5,2.0,5.0,3.64285555549,0.00211588639812,0.0047642549585591243
ETHE1,2.0,7.0,0.921511095419,0.00212147426782,0.0047755691984154875
C19orf24,-2.0,11.0,-0.646947952541,0.00212340870912,0.0047784654007302025
NFIB,2.0,11.0,1.07438252521,0.00212388759264,0.0047784654007302025
RPS15,-2.0,12.0,-0.659285425979,0.00212769440493,0.0047857607909404772
MFSD2A,2.0,16.0,1.01261088645,0.00213557176363,0.0048022056466329949
PPP1R21,2.0,5.0,0.707182295294,0.00213844512206,0.0048073924000332077
SEPT7,2.0,7.0,0.595760891993,0.00214088814182,0.0048116092259932542
MBTPS2,2.0,6.0,0.738097527883,0.00214339284773,0.0048159624197287344
C15orf62,-2.0,8.0,-1.0263797561,0.00214938853262,0.0048281550671772045
TAPBPL,2.0,16.0,0.68991482004,0.00216364188719,0.0048588854877368781
PAG1,2.0,28.0,0.518619085936,0.00216479528278,0.0048601888799759832
MXRA7,2.0,13.0,0.817066989172,0.00217420676287,0.0048800269284683447
RNF19B,2.0,7.0,0.816386522838,0.00217916015441,0.0048898153878090926
TCTEX1D2,2.0,29.0,0.627958382896,0.00217972081836,0.0048898153878090926
SHOX2,2.0,19.0,1.16299959421,0.00218491986836,0.0049001825286738776
FOXRED1,2.0,7.0,0.754319916837,0.00221327145453,0.0049624553204724847
SEC61A2,2.0,14.0,0.567078787986,0.00222612524592,0.0049899562198517586
RABAC1,2.0,5.0,1.01488795615,0.00226046235528,0.0050643670904920004
PRSS16,2.0,11.0,1.49433993203,0.00226051565723,0.0050643670904920004
CRELD2,-2.0,20.0,-0.506084163911,0.00226795839581,0.0050796997922415051
CCDC96,2.0,13.0,0.938461128148,0.00227046685338,0.0050839756732843329
TTC4,2.0,7.0,0.866799071629,0.00227699325041,0.0050972437978376878
C6orf223,2.0,9.0,1.60358279498,0.00227775145636,0.0050975957395282632
THADA,2.0,9.0,0.437666523338,0.00228679153767,0.0051164773997750858
EYA1,2.0,25.0,1.48623022828,0.00229560388825,0.0051348397099445229
EFCAB2,2.0,22.0,0.557807772657,0.0023029103997,0.0051498249433879683
PLEKHA8,2.0,5.0,0.87165993013,0.00231620408599,0.0051781874162806236
EEPD1,2.0,7.0,0.834088903484,0.00233684598768,0.0052229585421704975
HSH2D,2.0,17.0,0.851746665316,0.00234118228134,0.0052312718941954868
MRPL20,2.0,5.0,0.720530303574,0.00235354426189,0.0052575091992059023
MR1,2.0,16.0,0.674752373463,0.00235788503521,0.0052658190807428357
ANXA9,2.0,32.0,0.792069836924,0.00236232379413,0.0052743433592609785
FAM208B,2.0,17.0,0.443530569868,0.0023709251078,0.0052921544116657808
CUTA,2.0,6.0,0.701957453096,0.00238101826754,0.00531328517371821
SOS1,2.0,6.0,0.666694140523,0.00238702798585,0.0053252949437144967
CYP4F3,2.0,19.0,1.47067330049,0.00239383599033,0.0053390788508978979
POLR3B,2.0,6.0,0.701108244674,0.00239703663385,0.0053448119685399042
WDSUB1,2.0,8.0,0.580406456411,0.00240155673839,0.0053534833784494298
IL18BP,2.0,11.0,0.876730727191,0.00241933904984,0.0053917062061759665
GSDMA,2.0,15.0,1.45235207615,0.00242282777705,0.0053980628329317369
ACSS1,2.0,6.0,1.28982106237,0.00242401300258,0.0053991081359087614
BST1,2.0,6.0,1.47470113503,0.0024252065548,0.0053991081359087614
A2M,2.0,12.0,0.803704156846,0.00242465271293,0.0053991081359087614
IAH1,2.0,7.0,0.697306029844,0.00243443077992,0.005418221431455341
PGBD4,-2.0,8.0,-0.780915294272,0.00244469917286,0.0054396480546136279
STK39,2.0,9.0,0.905530334,0.00245716245636,0.0054659459624584331
MRPS21,2.0,26.0,0.606730960031,0.00245983617637,0.0054704589533201946
TSNAX,2.0,23.0,0.410830481436,0.00246603600088,0.0054828092685258534
PPP1R1B,2.0,18.0,1.94592805324,0.00247672410586,0.0055051294197942221
C2orf16,2.0,5.0,1.3477146491,0.0024793013388,0.0055094141880377137
HCG27,2.0,9.0,1.10124982903,0.0024818238575,0.0055135751595814979
RIOK2,-2.0,5.0,-0.698820473749,0.00248546813856,0.0055202253865517048
DOCK1,2.0,6.0,0.767295615847,0.00251929390393,0.0055938876683593519
PXDC1,2.0,12.0,0.851307719468,0.00253164514367,0.0056198414311934694
NAA50,2.0,8.0,0.526561878534,0.00253731761746,0.0056309597151503769
PPIP5K1,-2.0,6.0,-0.827617595028,0.00254235991764,0.0056406740312355159
GLMN,2.0,7.0,0.811694551069,0.00254751389154,0.005649153680538292
TLK1,2.0,10.0,0.460649749502,0.00254712128415,0.005649153680538292
PAQR6,2.0,25.0,0.755967094939,0.00254847434898,0.0056498064370134084
PROX2,2.0,5.0,1.54985223327,0.00255325261938,0.0056589204906153682
ZFP28,2.0,8.0,1.24605824588,0.00255974493074,0.0056718277174842898
QDPR,2.0,7.0,0.805628595526,0.00256314498796,0.0056778782418072148
APIP,2.0,9.0,0.707915426226,0.00257006682791,0.0056917250220095573
MRPS18C,-2.0,6.0,-0.662578666564,0.00257380935749,0.0056985254424924857
GK5,2.0,13.0,0.584993694807,0.00257602685074,0.0057019466983322881
TRIM67,2.0,21.0,0.936319536067,0.00257814352683,0.0057036550324907863
LDHB,2.0,8.0,1.21455889953,0.0025779537726,0.0057036550324907863
FAM162A,2.0,9.0,0.719966310235,0.00260609511395,0.0057639892455028244
SLC39A11,2.0,11.0,0.722411523764,0.0026107607558,0.0057728031101955523
PPIC,2.0,5.0,1.14676329759,0.00261164389405,0.0057732508494401343
CD2AP,2.0,7.0,0.803102062603,0.00262143417902,0.0057933831960449008
TIMM21,-2.0,6.0,-0.650206215156,0.00262220986707,0.0057935879376040484
ZFC3H1,2.0,6.0,0.693219055838,0.00262466429743,0.0057975006694738762
CCNB1,-2.0,9.0,-0.785237476408,0.00262761101308,0.0058024984673200452
TECPR1,2.0,5.0,0.901189948222,0.00262910420425,0.0058042847112022861
ZKSCAN3,2.0,10.0,0.580159950463,0.00263037497162,0.005805579107282471
SMARCA2,2.0,11.0,0.737234166838,0.00263361347131,0.0058112147408033062
PIPOX,2.0,14.0,1.33888705182,0.00264341500133,0.0058313253683513972
LRRC58,2.0,7.0,0.620386554999,0.00266027647502,0.0058669955957055655
ZNF396,2.0,8.0,0.922355484261,0.00266738679457,0.0058811475933246669
EDN1,2.0,11.0,1.26212347162,0.00267159584263,0.0058871988949004625
PRICKLE4,2.0,11.0,0.744888811441,0.00267344696144,0.0058871988949004625
CDH2,2.0,11.0,1.82434548666,0.00267360176175,0.0058871988949004625
TMEM52,2.0,5.0,1.71713605959,0.00267319883959,0.0058871988949004625
POLR2J3,2.0,5.0,1.00298250605,0.00267299397289,0.0058871988949004625
B3GALT4,2.0,6.0,0.96563672574,0.00269315916402,0.0059287246377429052
GNB1,2.0,5.0,0.553047922453,0.00270107638324,0.0059446107635354297
PKP4,2.0,10.0,0.490190635979,0.00272262934644,0.0059901021039821603
PJA2,-2.0,5.0,-0.758221792287,0.00272315889094,0.0059901021039821603
ZC3H13,-2.0,6.0,-0.820992839825,0.00272556303695,0.0059938360589648961
CTSZ,2.0,23.0,0.45932645026,0.00273593210257,0.0060150793400750953
LY6G5B,2.0,9.0,0.858925034519,0.00274491611254,0.0060332672885521832
KLHL22,2.0,7.0,0.704843850774,0.00275414458738,0.0060519830026234574
ZMYND8,2.0,24.0,0.464487099806,0.00276138734071,0.0060663267091170753
IDS,2.0,7.0,0.68745438195,0.00276222715063,0.006066600386239949
PILRB,2.0,7.0,1.01015404298,0.00277014398414,0.0060824129623386278
S100A16,2.0,29.0,0.697865760782,0.00277354844354,0.0060883120854300496
RPUSD1,2.0,5.0,0.85820084773,0.00277477021582,0.0060894181036446607
CCDC22,2.0,8.0,0.589111346543,0.00278221983991,0.0061041874501040648
KIF6,2.0,8.0,1.45701453334,0.00279132205235,0.0061225739974249491
PYROXD1,2.0,8.0,0.663992195554,0.00279588098372,0.0061309882378296765
CACNG4,2.0,16.0,1.99683435056,0.00279793416035,0.00613390476817058
JMJD8,2.0,5.0,0.756797468918,0.0028023712045,0.0061420445882563951
EHHADH,2.0,34.0,0.47542839185,0.00280963342536,0.0061563706313420745
NFIA,2.0,8.0,0.954266190907,0.00282709439463,0.0061930306444416688
IKBKE,2.0,17.0,0.595889674388,0.00283512669159,0.006209022617634845
KLHL29,2.0,5.0,1.59252702466,0.0028524970414,0.0062454517049959522
C20orf27,2.0,11.0,0.658970858785,0.00286656653562,0.0062746367368133188
ECI2,2.0,12.0,0.830836534424,0.00286986978703,0.0062802465256871576
NQO2,2.0,13.0,0.669831439044,0.00287553727642,0.0062910258392139002
ISYNA1,2.0,12.0,1.01944320907,0.00288188368871,0.0063032845404022786
CLYBL,2.0,9.0,0.812192830408,0.00288462016021,0.0063076432582900056
CUEDC1,2.0,8.0,0.787155848237,0.0029022704036,0.0063446024647795763
ZNF343,2.0,11.0,0.523438428078,0.00290599060603,0.0063510982531125885
VMAC,2.0,5.0,0.843955689001,0.00292965945046,0.006399802955917063
PNPLA7,2.0,5.0,1.37710351762,0.00292978482408,0.006399802955917063
DBNDD2,2.0,15.0,0.787415413191,0.00294008284402,0.0064206443570987183
ATG10,-2.0,5.0,-0.748252287437,0.00295083854475,0.0064424742693846892
TANC1,2.0,10.0,0.509417882629,0.0029537285946,0.0064471245340601809
PRPF40A,2.0,5.0,0.623782631755,0.00296028506263,0.0064597730643716662
FAM83B,2.0,5.0,2.95624188336,0.00296128731581,0.0064602980999720391
PABPC1L,2.0,14.0,0.909192442993,0.00296478138875,0.006464595305752132
WDR43,2.0,6.0,0.553957962988,0.00296457467613,0.006464595305752132
WDFY2,-2.0,7.0,-0.650259642965,0.00297227592077,0.0064792712310291246
CHD2,2.0,9.0,0.532077702217,0.00297561159086,0.006484876031262703
TECTA,2.0,8.0,1.42446030931,0.00297946546861,0.0064915591143812779
WWTR1,2.0,21.0,0.621831439188,0.00298020881766,0.0064915591143812779
CAD,2.0,5.0,0.924252972871,0.00298337428591,0.0064967858005387071
PTBP1,-2.0,12.0,-0.317970738532,0.00298642451728,0.0065017589208404584
CCDC15,2.0,5.0,1.02678338174,0.00298753950697,0.0065025173461868398
TAP2,2.0,9.0,1.01850301897,0.00298881422481,0.0065036229489048893
ABAT,2.0,5.0,1.8510125305,0.00300004450635,0.006526385612432785
PLEKHB1,2.0,16.0,1.16441935399,0.003006057298,0.0065377892311920234
BTBD9,2.0,8.0,0.637990626692,0.00302133291907,0.0065693273057130944
LGR5,2.0,8.0,2.5656423545,0.0030226990156,0.006570613288146546
HIST1H2AM,2.0,10.0,1.26831376378,0.00303606934841,0.0065979862191130386
PELI3,2.0,8.0,0.805583351104,0.00303996083951,0.006604750983794234
OSBPL3,2.0,6.0,1.03145896008,0.0030430905562,0.0066098576434580605
NTAN1,2.0,7.0,0.69534584474,0.00305175509886,0.006626026748493166
S100A2,2.0,28.0,1.19850752321,0.0030520969708,0.006626026748493166
SLC25A29,2.0,5.0,1.13098078475,0.00308295089045,0.0066912971987744532
WDR62,2.0,13.0,0.855336380184,0.00308652609701,0.0066973431452588897
ENOPH1,-2.0,5.0,-0.670897081861,0.00309459469215,0.0067114170400412463
OGDH,2.0,5.0,0.650225122641,0.00309538593028,0.0067114170400412463
ATXN7,2.0,5.0,0.668518202089,0.00309507008129,0.0067114170400412463
MRPL11,2.0,8.0,0.65014265956,0.0031022792965,0.0067246442608946914
TKTL1,2.0,11.0,-2.89409700519,0.00310929063347,0.0067371500935597328
AFF1,-2.0,5.0,-0.798580774302,0.00310963718655,0.0067371500935597328
KIAA0825,-2.0,6.0,-1.05846549791,0.00311800077534,0.0067535450910210975
NUDT14,2.0,6.0,0.997328885268,0.0031285061958,0.0067745697096598043
SNX4,2.0,12.0,0.442966944531,0.00313123490765,0.0067787479547358953
ITPR2,2.0,16.0,0.791889709134,0.00313437024698,0.0067838041426122745
MDM4,2.0,16.0,0.47089933103,0.00313521088064,0.006783892522850503
ICOSLG,2.0,6.0,1.16487970472,0.00315099709189,0.006816311485186289
LYPD2,2.0,69.0,1.04842825941,0.00316021604379,0.006834511087052823
HIGD2A,2.0,6.0,0.840390964095,0.00316186657671,0.0068363375742227115
TUBA8,2.0,7.0,1.16157738177,0.00316939323577,0.0068508647874151972
KRT222,2.0,6.0,1.89239465074,0.00317096686654,0.006852519990309335
ZDHHC11,2.0,25.0,1.04696155727,0.00318387639716,0.0068786652064933129
SLC10A3,2.0,11.0,0.605009638748,0.00319372980279,0.006896439966201047
GLS,2.0,10.0,0.605189911268,0.00319302042746,0.006896439966201047
PPM1B,2.0,6.0,0.468036681231,0.00319658095734,0.00690083982696384
ATP1B3,2.0,14.0,0.4917887199,0.00320908284751,0.0069260663390696307
SLC35A2,2.0,8.0,0.622890383153,0.00321349558457,0.0069338258835617882
PIM1,2.0,10.0,0.799051354293,0.00322567520552,0.0069583359850524688
C6orf1,2.0,8.0,0.696005879594,0.00323584622901,0.0069785018343498807
RBM45,2.0,11.0,0.31883868629,0.00323687626485,0.0069789487743997774
KIF2A,-2.0,5.0,-0.777891021058,0.00323795642662,0.0069795035351026867
PRRG4,2.0,6.0,1.06301228498,0.00323912415287,0.006980246713572098
MOSPD3,2.0,6.0,0.818735585985,0.0032441881904,0.0069893838534401571
MBLAC1,2.0,6.0,0.939486434092,0.00324896618575,0.0069979002507793361
ZNF341,2.0,12.0,0.448576542369,0.003259235704,0.0070164561526301515
EMILIN2,2.0,5.0,1.26683195489,0.00325897946712,0.0070164561526301515
DCP2,-2.0,5.0,-0.779919067444,0.00327565439442,0.0070500128326410772
MUM1,-2.0,12.0,-0.557548040132,0.0032773383866,0.0070518478425045886
PLD1,2.0,41.0,0.502144229039,0.00327918691641,0.0070540358673502508
FBXO4,2.0,7.0,0.769804594336,0.00328085702109,0.0070558390600516992
PXK,2.0,5.0,0.7487300322,0.00328320476284,0.0070590983012449055
OCLN,-2.0,9.0,-0.765374204158,0.00329775782422,0.0070885914508432837
BTN3A3,2.0,10.0,0.82085308751,0.00331294911983,0.007117637901323446
HMGCR,-2.0,7.0,-0.727879451853,0.00331217954756,0.007117637901323446
CLIC1,2.0,9.0,0.495860405402,0.00331822027501,0.0071271573493546011
CAB39L,-2.0,7.0,-1.2707456011,0.00333431177733,0.0071580947849478951
MRPS36,-2.0,9.0,-0.665906352611,0.00333385050833,0.0071580947849478951
ARHGAP42,2.0,11.0,0.782727632769,0.00333936949111,0.0071653255814731085
MLIP,2.0,5.0,2.67556427727,0.00333920286479,0.0071653255814731085
MAP1LC3A,2.0,12.0,0.902607266514,0.00334096583867,0.0071669378461266019
ATP6V1A,2.0,8.0,0.518904987878,0.00334349899552,0.007168945473355161
ADAMDEC1,-2.0,24.0,1.23206429411,0.00334359211184,0.007168945473355161
TK1,2.0,11.0,0.834010299007,0.00334769977088,0.0071759387052254681
ALKBH3,2.0,5.0,0.854522522112,0.00335375516386,0.0071852870168910305
SRPK2,2.0,7.0,0.624062208071,0.00335292623758,0.0071852870168910305
KRTDAP,2.0,16.0,1.30835460406,0.00336197337948,0.0071999666437986571
BCL2L1,2.0,14.0,0.484673461299,0.00336230463052,0.0071999666437986571
ZNF404,2.0,6.0,1.26776015679,0.00337227419453,0.007219492609294575
ZNF326,2.0,5.0,0.651576676471,0.00339522191673,0.0072649526482699775
